SetupID,Timestamp,DayOfWeek,Trade_Executed,Rejected_Step,WeeklyBias,DailyBias,H4Bias,H1Bias,PDH_Sweep,PDL_Sweep,PWH_Sweep,PWL_Sweep,Asian_Sweep,EQH_Sweep,EQL_Sweep,MSS,Displacement,FVG_Present,OB_Present,ADR_Status,PremDisc_Status,Session,MarketCondition,ConfluenceScore,ATR14_Pips,ATR50_Pips,Spread_Pips,SpreadPctATR,ADX_Value,Score_Weekly,Score_Daily,Score_LiqSweep,Score_MSS,Score_Displacement,Score_FVG,Score_Killzone,Score_SMT,Score_ADR,Score_PO3,Score_PremDisc,Score_H4Align,Score_H1Align,OB_Score,Cond_Score,win_loss,tp1_hit,tp2_hit,tp3_hit,sl_hit,mfe_r,mae_r,bars_to_outcome,entry_price,atr_1r,ts,ml_score,ml_decision,outcome
ATLAS_20210510_024500_49637,2021.05.10 02:45:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,RANGING,105,1.4,3.2,0.1,7.13,22.41,15,15,20,0,15,10,10,5,5,5,5,1,1,0,1,0,0,0,0,1,0.366,1.241,1,1835.255,1.4,2021-05-10 02:45:00,0.4615742890463153,REJECTED,0
ATLAS_20210510_030000_49638,2021.05.10 03:00:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.44,3.22,0.02,1.39,27.42,15,15,20,0,15,10,10,5,5,5,5,1,1,0,2,1,1,1,1,0,3.854,0.34,1,1833.878,1.44,2021-05-10 03:00:00,0.4718069293526642,REJECTED,1
ATLAS_20210510_031500_49639,2021.05.10 03:15:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.66,3.27,0.05,3.01,27.59,15,15,20,0,15,10,10,5,5,5,5,1,1,0,2,1,1,1,1,0,3.223,0.416,4,1834.078,1.66,2021-05-10 03:15:00,0.5134186456259318,REJECTED,1
ATLAS_20210510_033000_49640,2021.05.10 03:30:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,RANGING,105,1.78,3.3,0.07,3.93,23.93,15,15,20,0,15,10,10,5,5,5,5,1,1,0,1,1,1,1,1,0,3.315,0.427,3,1834.828,1.78,2021-05-10 03:30:00,0.513717693338875,REJECTED,1
ATLAS_20210510_034500_49641,2021.05.10 03:45:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,RANGING,105,1.76,3.29,0.01,0.57,20.77,15,15,20,0,15,10,10,5,5,5,5,1,1,0,1,1,1,1,1,0,3.036,0.39,2,1834.755,1.76,2021-05-10 03:45:00,0.5598394692355205,TAKEN,1
ATLAS_20210510_040000_49642,2021.05.10 04:00:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,RANGING,105,1.78,3.32,0.12,6.74,20.25,15,15,20,0,15,10,10,5,5,5,5,1,1,0,1,1,1,1,1,0,3.14,0.331,1,1835.138,1.78,2021-05-10 04:00:00,0.5009523134625837,REJECTED,1
ATLAS_20210510_041500_49643,2021.05.10 04:15:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,YES,OK,PREMIUM,NONE,RANGING,105,1.97,3.36,0.13,6.6,21.44,15,15,20,0,15,10,10,5,5,5,5,1,1,1,1,0,0,0,0,1,0.218,1.095,5,1836.705,1.97,2021-05-10 04:15:00,0.47306822673130416,REJECTED,0
ATLAS_20210510_043000_49644,2021.05.10 04:30:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,YES,YES,NO,NO,NO,YES,YES,OK,PREMIUM,NONE,RANGING,105,2.22,3.41,0.05,2.25,21.49,15,15,20,0,15,10,10,5,5,5,5,1,1,1,1,1,1,1,1,0,3.05,0.712,7,1836.128,2.22,2021-05-10 04:30:00,0.48360363286249136,REJECTED,1
ATLAS_20210510_044500_49645,2021.05.10 04:45:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,YES,YES,NO,NO,NO,YES,YES,OK,PREMIUM,NONE,RANGING,105,2.15,3.39,0.15,6.97,21.53,15,15,20,0,15,10,10,5,5,5,5,1,1,1,1,1,1,1,1,0,3.135,0.749,6,1836.158,2.15,2021-05-10 04:45:00,0.46222877525170086,REJECTED,1
ATLAS_20210510_050000_49646,2021.05.10 05:00:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,YES,YES,NO,NO,NO,YES,YES,OK,PREMIUM,NONE,RANGING,105,2.24,3.38,0.09,4.02,19.18,15,15,20,0,15,10,10,5,5,5,5,1,1,1,1,1,1,1,1,0,3.067,0.42,5,1835.488,2.24,2021-05-10 05:00:00,0.47589695649525354,REJECTED,1
ATLAS_20210510_051500_49647,2021.05.10 05:15:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,2.36,2.99,0.07,2.97,18.77,15,15,20,0,15,10,10,5,5,5,5,1,1,1,1,1,1,1,1,0,3.493,0.647,4,1836.075,2.36,2021-05-10 05:15:00,0.5142315637835944,REJECTED,1
ATLAS_20210510_053000_49648,2021.05.10 05:30:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,2.41,2.9,0.09,3.73,18.42,15,15,20,0,15,10,10,5,5,5,5,1,1,1,1,1,1,1,1,0,3.154,0.441,3,1836.718,2.41,2021-05-10 05:30:00,0.5129835591336629,REJECTED,1
ATLAS_20210510_054500_49649,2021.05.10 05:45:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,2.47,2.68,0.02,0.81,19.58,15,15,20,0,15,10,10,5,5,5,5,1,1,1,1,1,1,1,1,0,3.219,0.289,2,1836.368,2.47,2021-05-10 05:45:00,0.7033528473731592,TAKEN,1
ATLAS_20210510_060000_49650,2021.05.10 06:00:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,2.41,2.55,0.05,2.07,22.4,15,15,20,0,15,10,10,5,5,5,5,1,1,1,1,1,1,1,1,0,3.299,0.328,3,1837.345,2.41,2021-05-10 06:00:00,0.5177029346442363,REJECTED,1
ATLAS_20210510_061500_49651,2021.05.10 06:15:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,2.43,2.44,0.11,4.53,19.77,15,15,20,0,15,10,10,5,5,5,5,1,1,1,1,1,1,1,0,0,2.592,1.506,6,1838.998,2.43,2021-05-10 06:15:00,0.5072105748683466,REJECTED,1
ATLAS_20210510_063000_49652,2021.05.10 06:30:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,CHOPPY,105,2.37,2.27,0.07,2.95,17.55,15,15,20,0,15,10,10,5,5,5,5,1,1,1,0,1,1,1,0,0,2.788,1.414,5,1838.688,2.37,2021-05-10 06:30:00,0.5018347493297803,REJECTED,1
ATLAS_20210510_064500_49653,2021.05.10 06:45:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,2.14,2.2,0.03,1.4,18.14,15,15,20,0,15,10,10,5,5,5,5,1,1,1,1,0,0,0,0,1,0.383,1.206,2,1839.908,2.14,2021-05-10 06:45:00,0.43514377315204267,REJECTED,0
ATLAS_20210510_100000_49654,2021.05.10 10:00:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.59,1.76,0.06,3.78,32.19,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,0,0,0,0,1,0.157,1.667,1,1842.548,1.59,2021-05-10 10:00:00,0.5383475522056677,TAKEN,0
ATLAS_20210510_101500_49655,2021.05.10 10:15:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.69,1.77,0.02,1.18,30.24,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,0,0,0,0,1,0.101,1.327,1,1841.028,1.69,2021-05-10 10:15:00,0.4565094736207036,REJECTED,0
ATLAS_20210510_103000_49656,2021.05.10 10:30:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.73,1.79,0.04,2.31,27.99,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,0,0,0,0,1,0.994,1.792,1,1839.728,1.73,2021-05-10 10:30:00,0.5608648557644286,TAKEN,0
ATLAS_20210510_104500_49657,2021.05.10 10:45:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.74,1.78,0.01,0.57,27.01,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,0,0,0,0,1,0.034,2.339,1,1839.408,1.74,2021-05-10 10:45:00,0.5181168284997448,REJECTED,0
ATLAS_20210510_110000_49658,2021.05.10 11:00:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.65,1.78,0.08,4.85,24.31,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,1,1,1,0,0,2.442,1.115,1,1837.788,1.65,2021-05-10 11:00:00,0.5423656299457276,TAKEN,1
ATLAS_20210510_111500_49659,2021.05.10 11:15:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.72,1.76,0.08,4.65,22.11,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,1,1,0,0,0,1.198,2.215,2,1839.758,1.72,2021-05-10 11:15:00,0.5256107376205474,TAKEN,1
ATLAS_20210510_113000_49660,2021.05.10 11:30:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.8,1.78,0.02,1.11,21.47,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,0,0,0,0,1,0.663,1.348,3,1840.625,1.8,2021-05-10 11:30:00,0.4520854927537511,REJECTED,0
ATLAS_20210510_114500_49661,2021.05.10 11:45:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.86,1.78,0.06,3.23,21.2,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,0,0,0,0,1,0.109,1.837,2,1841.615,1.86,2021-05-10 11:45:00,0.5285345986186509,TAKEN,0
ATLAS_20210510_120000_49662,2021.05.10 12:00:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.84,1.78,0.03,1.63,18.57,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,0,0,0,0,1,0.033,1.082,1,1840.188,1.84,2021-05-10 12:00:00,0.48176106352758025,REJECTED,0
ATLAS_20210510_121500_49663,2021.05.10 12:15:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,CHOPPY,105,1.63,1.79,0.01,0.61,16.29,15,15,20,0,15,10,10,5,5,5,5,1,0,1,0,0,0,0,0,1,0.012,1.54,1,1838.458,1.63,2021-05-10 12:15:00,0.47567951536919295,REJECTED,0
ATLAS_20210510_123000_49664,2021.05.10 12:30:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,CHOPPY,105,1.64,1.81,0.08,4.88,15.98,15,15,20,0,15,10,10,5,5,5,5,1,0,1,0,1,1,0,0,0,1.218,1.488,1,1836.268,1.64,2021-05-10 12:30:00,0.5162203416484121,REJECTED,1
ATLAS_20210510_124500_49665,2021.05.10 12:45:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,CHOPPY,105,1.71,1.82,0.06,3.51,14.58,15,15,20,0,15,10,10,5,5,5,5,1,0,1,0,0,0,0,0,1,0.088,1.123,1,1837.498,1.71,2021-05-10 12:45:00,0.504963201065546,REJECTED,0
ATLAS_20210510_130000_49666,2021.05.10 13:00:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,CHOPPY,105,1.65,1.79,0.02,1.21,13.43,15,15,20,0,15,10,10,5,5,5,5,1,1,1,0,0,0,0,0,1,0.83,1.564,6,1836.408,1.65,2021-05-10 13:00:00,0.41019523416713505,REJECTED,0
ATLAS_20210510_131500_49667,2021.05.10 13:15:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,CHOPPY,105,1.63,1.82,0.05,3.07,14.47,15,15,20,0,15,10,10,5,5,5,5,1,1,1,0,0,0,0,0,1,0.431,1.992,5,1837.075,1.63,2021-05-10 13:15:00,0.5141289394654429,REJECTED,0
ATLAS_20210510_133000_49668,2021.05.10 13:30:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.75,1.86,0.05,2.85,18.03,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,0,0,0,0,1,0.819,1.438,4,1836.345,1.75,2021-05-10 13:30:00,0.49708347082995596,REJECTED,0
ATLAS_20210510_134500_49669,2021.05.10 13:45:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.7,1.83,0.04,2.35,21.12,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,0,0,0,0,1,0.719,1.604,3,1836.555,1.7,2021-05-10 13:45:00,0.5205743024007197,TAKEN,0
ATLAS_20210510_140000_49670,2021.05.10 14:00:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.67,1.83,0.03,1.8,25.16,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,0,0,0,0,1,0.12,2.246,2,1837.578,1.67,2021-05-10 14:00:00,0.5336148096683535,TAKEN,0
ATLAS_20210510_141500_49671,2021.05.10 14:15:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.69,1.85,0.07,4.14,29.48,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,0,0,0,0,1,0.107,2.231,1,1837.598,1.69,2021-05-10 14:15:00,0.4931125003455352,REJECTED,0
ATLAS_20210510_143000_49672,2021.05.10 14:30:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.78,1.88,0.05,2.81,28.41,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,1,1,1,0,0,2.343,0.809,1,1834.428,1.78,2021-05-10 14:30:00,0.5051483651712501,REJECTED,1
ATLAS_20210510_144500_49673,2021.05.10 14:45:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.95,1.92,0.01,0.51,28.74,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,1,1,0,0,0,1.35,1.091,4,1835.965,1.95,2021-05-10 14:45:00,0.364055858985923,REJECTED,1
ATLAS_20210510_150000_49674,2021.05.10 15:00:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.95,1.92,0.01,0.51,30.83,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,0,0,0,0,1,0.918,1.149,8,1836.808,1.95,2021-05-10 15:00:00,0.34553614967948687,REJECTED,0
ATLAS_20210510_151500_49675,2021.05.10 15:15:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,2.0,1.95,0.08,4.0,33.11,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,0,0,0,0,1,0.905,1.11,7,1836.788,2.0,2021-05-10 15:15:00,0.4763698851632811,REJECTED,0
ATLAS_20210510_153000_49676,2021.05.10 15:30:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,2.16,1.99,0.01,0.46,32.2,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,0,0,0,0,1,0.708,1.157,6,1837.068,2.16,2021-05-10 15:30:00,0.3725317860697917,REJECTED,0
ATLAS_20210510_154500_49677,2021.05.10 15:45:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,2.3,1.97,0.1,4.34,31.42,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,0,0,0,0,1,0.283,1.243,4,1837.948,2.3,2021-05-10 15:45:00,0.45153646684226767,REJECTED,0
ATLAS_20210510_160000_49678,2021.05.10 16:00:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NEWYORK,TRENDING,105,2.37,1.97,0.06,2.54,31.42,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,0,0,0,0,1,0.461,1.087,12,1836.905,2.37,2021-05-10 16:00:00,0.4534798767724429,REJECTED,0
ATLAS_20210510_161500_49679,2021.05.10 16:15:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NEWYORK,TRENDING,105,2.65,2.07,0.05,1.88,28.6,15,15,20,0,15,10,10,5,5,5,5,1,0,1,2,0,0,0,0,1,0.249,1.252,13,1836.305,2.65,2021-05-10 16:15:00,0.42072469921650507,REJECTED,0
ATLAS_20210510_163000_49680,2021.05.10 16:30:00,Monday,YES,,BULLISH,BULLISH,BULLISH,NEUTRAL,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,YES,OK,PREMIUM,NEWYORK,TRENDING,125,3.01,2.14,0.01,0.33,26.23,15,15,20,20,15,10,10,5,5,5,5,1,0,1,2,0,0,0,0,1,0.394,1.113,13,1835.778,3.01,2021-05-10 16:30:00,0.31232644585898345,REJECTED,0
ATLAS_20210517_010000_49681,2021.05.17 01:00:00,Monday,NO,MSS,BULLISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.44,2.11,0.11,7.64,49.94,15,15,20,0,15,10,10,5,5,5,5,-1,1,0,2,1,1,0,0,0,1.021,1.072,2,1853.838,1.44,2021-05-17 01:00:00,0.4929406653690837,REJECTED,1
ATLAS_20210517_011500_49682,2021.05.17 01:15:00,Monday,NO,MSS,BULLISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.61,2.14,0.11,6.82,51.66,15,15,20,0,15,10,10,5,5,5,5,-1,1,0,2,1,1,0,0,0,1.068,1.859,1,1853.588,1.61,2021-05-17 01:15:00,0.5033725075675115,REJECTED,1
ATLAS_20210517_013000_49683,2021.05.17 01:30:00,Monday,NO,MSS,BULLISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.73,2.17,0.07,4.05,54.56,15,15,20,0,15,10,10,5,5,5,5,-1,1,0,2,0,0,0,0,1,0.15,1.549,1,1854.975,1.73,2021-05-17 01:30:00,0.4988320239154595,REJECTED,0
ATLAS_20210517_014500_49684,2021.05.17 01:45:00,Monday,NO,MSS,BULLISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.8,2.16,0.1,5.56,57.06,15,15,20,0,15,10,10,5,5,5,5,-1,1,0,2,1,1,0,0,0,1.604,1.002,1,1852.398,1.8,2021-05-17 01:45:00,0.46370744815360393,REJECTED,1
ATLAS_20210517_020000_49685,2021.05.17 02:00:00,Monday,NO,MSS,BULLISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.74,2.13,0.02,1.15,54.7,15,15,20,0,15,10,10,5,5,5,5,-1,1,0,2,0,0,0,0,1,0.09,1.536,2,1855.128,1.74,2021-05-17 02:00:00,0.4444713553372902,REJECTED,0
ATLAS_20210517_021500_49686,2021.05.17 02:15:00,Monday,NO,MSS,BULLISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.73,2.12,0.17,9.84,49.64,15,15,20,0,15,10,10,5,5,5,5,-1,1,0,2,0,0,0,0,1,0.624,1.805,12,1853.718,1.73,2021-05-17 02:15:00,0.4959342308313859,REJECTED,0
ATLAS_20210517_023000_49687,2021.05.17 02:30:00,Monday,NO,MSS,BULLISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.71,2.13,0.12,7.02,46.44,15,15,20,0,15,10,10,5,5,5,5,-1,1,0,2,0,0,0,0,1,0.661,1.797,11,1853.668,1.71,2021-05-17 02:30:00,0.49447129984993415,REJECTED,0
ATLAS_20210517_024500_49688,2021.05.17 02:45:00,Monday,NO,MSS,BULLISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.63,2.12,0.07,4.28,46.22,15,15,20,0,15,10,10,5,5,5,5,-1,1,0,2,0,0,0,0,1,0.673,1.664,10,1853.308,1.63,2021-05-17 02:45:00,0.4887619335539724,REJECTED,0
ATLAS_20210517_030000_49689,2021.05.17 03:00:00,Monday,NO,MSS,BULLISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.66,2.12,0.02,1.2,47.93,15,15,20,0,15,10,10,5,5,5,5,-1,1,0,2,0,0,0,0,1,0.151,1.164,1,1854.008,1.66,2021-05-17 03:00:00,0.43304310609628366,REJECTED,0
ATLAS_20210517_031500_49690,2021.05.17 03:15:00,Monday,NO,MSS,BULLISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.8,2.16,0.04,2.22,44.8,15,15,20,0,15,10,10,5,5,5,5,-1,1,0,2,0,0,0,0,1,0.983,2.074,9,1852.138,1.8,2021-05-17 03:15:00,0.49245592824828277,REJECTED,0
ATLAS_20210517_033000_49691,2021.05.17 03:30:00,Monday,NO,MSS,BULLISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.82,2.16,0.06,3.3,41.54,15,15,20,0,15,10,10,5,5,5,5,-1,1,0,2,0,0,0,0,1,0.198,1.623,7,1853.548,1.82,2021-05-17 03:30:00,0.49536655171998906,REJECTED,0
ATLAS_20210517_034500_49692,2021.05.17 03:45:00,Monday,NO,MSS,BULLISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.77,2.13,0.04,2.27,38.71,15,15,20,0,15,10,10,5,5,5,5,-1,1,0,2,0,0,0,0,1,0.503,1.205,6,1852.728,1.77,2021-05-17 03:45:00,0.49463866876919443,REJECTED,0
ATLAS_20210517_040000_49693,2021.05.17 04:00:00,Monday,NO,MSS,BULLISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.76,2.1,0.05,2.84,34.05,15,15,20,0,15,10,10,5,5,5,5,-1,1,0,2,0,0,0,0,1,0.54,1.155,5,1852.628,1.76,2021-05-17 04:00:00,0.466275763860014,REJECTED,0
ATLAS_20210517_041500_49694,2021.05.17 04:15:00,Monday,YES,,BULLISH,BULLISH,BEARISH,BULLISH,YES,NO,YES,NO,YES,YES,NO,NO,NO,YES,YES,OK,PREMIUM,NONE,TRENDING,125,2.05,2.15,0.03,1.46,32.03,15,15,20,20,15,10,10,5,5,5,5,-1,1,1,2,0,0,0,0,1,0.39,1.065,4,1852.778,2.05,2021-05-17 04:15:00,0.4275215334643123,REJECTED,0
ATLAS_20210524_010000_49695,2021.05.24 01:00:00,Monday,NO,MSS,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,OK,PREMIUM,NONE,TRENDING,105,1.38,2.44,0.15,10.88,49.56,15,15,20,0,15,10,10,5,5,5,5,1,0,0,2,0,0,0,0,1,0.37,1.263,2,1885.368,1.38,2021-05-24 01:00:00,0.5160378331161113,REJECTED,0
