SetupID,Ticket,OpenTime,CloseTime,DayOfWeek,Symbol,Direction,EntryPrice,StopLoss,TakeProfit,LotSize,RiskPct,Session,ConfluenceScore,Grade,WeeklyBias,DailyBias,H4Bias,H1Bias,PDH_Sweep,PDL_Sweep,PWH_Sweep,PWL_Sweep,Asian_Sweep,EQH_Sweep,EQL_Sweep,MSS,Displacement,FVG_Present,OB_Present,ADR_Status,PremDisc_Status,MarketCondition,ATR14_Pips_Entry,ATR50_Pips_Entry,Spread_Pips_Entry,SpreadPctATR_Entry,ADX_Entry,Profit_USD,Profit_Pct,PlannedRR,RR_Achieved,MFE_Pips,MAE_Pips,MinutesInTrade,BarsInTrade,ExitReason,Trade_Result,Score_Weekly,Score_Daily,Score_LiqSweep,Score_MSS,Score_Displacement,Score_FVG,Score_Killzone,Score_SMT,Score_ADR,Score_PO3,Score_PremDisc,TP1_Hit,TP2_Hit,TP3_Hit,BreakEven_Triggered,Score_H4Align,Score_H1Align,OB_Score,Cond_Score
ATLAS_20190916_021500_30868,1061,2019.09.16 02:15:00,2019.09.16 13:43:11,Monday,EURUSD,LONG,1.10814,1.10453,1.11897,0.01,0.50,NONE,125,A+,NEUTRAL,BEARISH,BEARISH,BULLISH,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,OK,DISCOUNT,TRENDING,4.14,6.32,0.30,7.25,26.35,-3.62,-0.5691,3.00,-1.003,4.9,35.9,688,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,1,0,2
ATLAS_20190917_054500_30933,1063,2019.09.17 05:45:00,2019.09.20 17:00:00,Tuesday,EURUSD,LONG,1.10128,1.09832,1.11016,0.01,0.50,NONE,125,A+,BEARISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,YES,OK,DISCOUNT,TRENDING,4.44,5.39,0.20,4.50,25.25,0.66,0.1037,3.00,0.223,62.8,22.6,4995,300,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20190923_043000_30952,1065,2019.09.23 04:30:00,2019.09.23 10:30:36,Monday,EURUSD,LONG,1.10219,1.09862,1.11290,0.01,0.50,NONE,125,A+,BEARISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,YES,NO,YES,YES,YES,YES,OK,DISCOUNT,RANGING,2.69,5.08,0.30,11.17,18.08,-3.58,-0.5654,3.00,-1.003,3.4,35.6,360,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,1
ATLAS_20190924_121500_31043,1067,2019.09.24 12:15:00,2019.09.25 17:54:59,Tuesday,EURUSD,LONG,1.09966,1.09560,1.11184,0.01,0.50,NONE,125,A+,BEARISH,BULLISH,BEARISH,BEARISH,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,YES,OK,DISCOUNT,CHOPPY,4.79,2.97,0.30,6.26,17.03,-4.13,-0.6566,3.00,-1.017,27.3,40.5,1779,60,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,-1,1,0
ATLAS_20190926_050000_31088,1069,2019.09.26 05:00:00,2019.09.26 13:09:37,Thursday,EURUSD,LONG,1.09553,1.09273,1.10393,0.01,0.50,NONE,125,A+,BEARISH,NEUTRAL,BEARISH,BEARISH,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,YES,OK,DISCOUNT,TRENDING,2.51,4.53,0.20,7.95,55.91,-2.80,-0.4471,3.00,-1.000,9.7,27.9,489,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,-1,1,2
ATLAS_20190927_113000_31154,1071,2019.09.27 11:30:00,2019.09.27 17:00:00,Friday,EURUSD,LONG,1.09273,1.08966,1.10194,0.01,0.50,NONE,125,A+,BEARISH,NEUTRAL,BEARISH,NEUTRAL,NO,YES,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,TRENDING,5.86,3.78,0.30,5.12,27.88,0.74,0.1180,3.00,0.241,21.2,7.3,330,0,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,0,1,2
ATLAS_20190930_011500_31160,1073,2019.09.30 01:15:00,2019.09.30 15:13:37,Monday,EURUSD,LONG,1.09443,1.08938,1.10958,0.01,0.50,NONE,125,A+,BEARISH,BULLISH,BEARISH,NEUTRAL,NO,NO,NO,NO,NO,YES,NO,YES,NO,YES,NO,OK,PREMIUM,CHOPPY,2.49,5.75,0.20,8.02,14.39,-5.07,-0.8152,3.00,-1.004,3.3,50.2,838,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,0,0,0
ATLAS_20191003_171500_31421,1075,2019.10.03 17:15:00,2019.10.04 17:00:00,Thursday,EURUSD,LONG,1.09887,1.08942,1.12722,0.01,0.50,NEWYORK,120,A+,NEUTRAL,BULLISH,BEARISH,BULLISH,YES,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,CHOPPY,10.09,6.30,0.10,0.99,15.50,-1.89,-0.3048,3.00,-0.200,9.6,31.8,1425,60,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,-1,1,1,0
ATLAS_20191007_011500_31427,1077,2019.10.07 01:15:00,2019.10.08 18:37:26,Monday,EURUSD,LONG,1.09835,1.09469,1.10933,0.01,0.50,NONE,125,A+,NEUTRAL,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,YES,OK,PREMIUM,RANGING,3.75,6.44,0.20,5.33,18.76,-3.67,-0.5954,3.00,-1.003,17.1,36.5,2482,120,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20191008_184500_31428,1080,2019.10.08 18:52:27,2019.10.08 21:30:47,Tuesday,EURUSD,LONG,1.09475,1.09349,1.09853,0.02,0.50,NEWYORK,120,A+,NEUTRAL,BEARISH,NEUTRAL,NEUTRAL,NO,YES,NO,NO,YES,YES,YES,YES,YES,NO,YES,BLOCKED,DISCOUNT,TRENDING,7.24,5.11,0.30,4.14,55.19,0.94,0.1523,3.00,0.373,13.9,1.7,158,0,StopLoss,WIN,15,15,20,20,15,10,10,5,0,5,5,YES,NO,NO,YES,0,0,1,2
ATLAS_20191016_100000_31625,1083,2019.10.16 10:00:00,2019.10.18 17:00:00,Wednesday,EURUSD,LONG,1.10465,1.09812,1.12424,0.01,0.50,NONE,125,A+,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,YES,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,OK,PREMIUM,TRENDING,5.06,3.71,0.20,3.95,34.95,9.30,1.5067,3.00,1.424,106.0,24.0,3300,180,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,0,2
ATLAS_20191021_033000_31640,1085,2019.10.21 03:30:00,2019.10.24 17:54:34,Monday,EURUSD,LONG,1.11624,1.11046,1.13358,0.01,0.50,NONE,125,A+,NEUTRAL,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,NO,YES,NO,YES,NO,YES,NO,OK,PREMIUM,RANGING,5.24,5.25,0.20,3.81,22.11,-5.78,-0.9453,3.00,-1.000,16.9,57.6,5184,300,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,0,1
ATLAS_20191028_101500_31738,1087,2019.10.28 10:15:00,2019.11.01 17:00:00,Monday,EURUSD,LONG,1.10950,1.10629,1.11913,0.01,0.50,NONE,125,A+,BEARISH,BEARISH,BEARISH,NEUTRAL,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,OK,DISCOUNT,TRENDING,3.27,2.34,0.20,6.11,46.98,7.04,1.1382,3.00,2.193,80.6,21.5,6165,360,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,0,0,2
ATLAS_20191106_041500_31924,1089,2019.11.06 04:15:00,2019.11.07 17:03:38,Wednesday,EURUSD,LONG,1.10763,1.10534,1.11450,0.01,0.50,NONE,125,A+,BEARISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,TRENDING,2.64,4.60,0.30,11.35,26.59,-2.30,-0.3732,3.00,-1.004,16.4,22.8,2208,120,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20191111_100000_32024,1091,2019.11.11 10:00:00,2019.11.12 17:36:24,Monday,EURUSD,LONG,1.10299,1.10066,1.10998,0.01,0.50,NONE,125,A+,BEARISH,BEARISH,BEARISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,YES,YES,NO,YES,OK,DISCOUNT,TRENDING,2.39,2.13,0.10,4.19,31.85,-2.33,-0.3796,3.00,-1.000,13.1,23.1,1896,120,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,0,1,2
ATLAS_20191113_050000_32070,1093,2019.11.13 05:00:00,2019.11.14 13:09:59,Wednesday,EURUSD,LONG,1.10155,1.09925,1.10845,0.01,0.50,NONE,125,A+,BEARISH,BEARISH,BEARISH,BEARISH,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,OK,DISCOUNT,RANGING,2.64,3.60,0.20,7.57,20.76,-2.30,-0.3761,3.00,-1.000,4.7,22.8,1929,120,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,-1,0,1
ATLAS_20191114_131500_32071,1096,2019.11.14 13:24:59,2019.11.14 17:04:06,Thursday,EURUSD,LONG,1.09925,1.09811,1.10267,0.02,0.50,NONE,125,A+,BEARISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,YES,YES,YES,YES,YES,YES,NO,NO,OK,DISCOUNT,TRENDING,5.00,3.25,0.20,4.00,28.41,1.00,0.1632,3.00,0.439,12.8,3.5,219,0,StopLoss,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,NO,NO,YES,0,-1,0,2
ATLAS_20191118_021500_32081,1099,2019.11.18 02:15:00,2019.11.22 17:00:00,Monday,EURUSD,LONG,1.10564,1.10045,1.12121,0.01,0.50,NONE,125,A+,NEUTRAL,BULLISH,BEARISH,BULLISH,NO,NO,NO,NO,NO,YES,NO,YES,YES,YES,YES,OK,PREMIUM,TRENDING,2.17,3.24,0.40,18.42,30.13,-1.06,-0.1746,3.00,-0.204,40.5,13.5,6645,420,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,1,1,2
ATLAS_20191125_100000_32110,1101,2019.11.25 10:00:00,2019.11.25 16:30:35,Monday,EURUSD,LONG,1.10299,1.10044,1.11064,0.01,0.50,NONE,125,A+,BEARISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,YES,NO,YES,YES,NO,YES,OK,DISCOUNT,RANGING,3.13,2.41,0.10,3.20,19.55,-2.55,-0.4218,3.00,-1.000,2.1,25.2,390,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,1
ATLAS_20191126_051500_32161,1103,2019.11.26 05:15:00,2019.11.27 16:44:36,Tuesday,EURUSD,LONG,1.10128,1.09935,1.10707,0.01,0.50,NONE,125,A+,BEARISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,OK,DISCOUNT,RANGING,2.27,3.17,0.30,13.21,21.09,-1.93,-0.3202,3.00,-1.000,12.7,19.2,2129,120,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,0,1
ATLAS_20191128_104500_32222,1105,2019.11.28 10:45:00,2019.11.29 15:13:32,Thursday,EURUSD,LONG,1.10143,1.09823,1.11103,0.01,0.50,NONE,125,A+,BEARISH,NEUTRAL,BEARISH,BEARISH,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,OK,PREMIUM,TRENDING,2.81,2.46,0.10,3.55,27.85,-3.21,-0.5355,3.00,-1.003,3.5,31.9,1708,60,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,-1,0,2
ATLAS_20191203_111500_32347,1107,2019.12.03 11:15:00,2019.12.06 17:00:00,Tuesday,EURUSD,LONG,1.10831,1.09929,1.13537,0.01,0.50,NONE,125,A+,NEUTRAL,NEUTRAL,BEARISH,BULLISH,NO,NO,YES,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,3.93,2.69,0.20,5.09,35.67,-2.61,-0.4373,3.00,-0.289,33.0,26.1,4665,300,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,1,1,2
ATLAS_20191209_130000_32388,1109,2019.12.09 13:00:00,2019.12.13 00:30:35,Monday,EURUSD,LONG,1.10706,1.10296,1.11936,0.01,0.50,NONE,125,A+,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,YES,YES,NO,YES,OK,DISCOUNT,TRENDING,3.75,2.39,0.30,8.00,40.56,12.32,2.0224,3.00,3.005,122.9,15.5,5010,300,TP3_Full,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,YES,NO,0,0,1,2
ATLAS_20191213_030000_32389,1111,2019.12.13 03:00:00,2019.12.13 17:00:00,Friday,EURUSD,LONG,1.11700,1.10930,1.14010,0.01,0.50,NONE,120,A+,BULLISH,BULLISH,NEUTRAL,BULLISH,YES,NO,YES,NO,YES,YES,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,14.99,10.23,0.30,2.00,34.74,-1.76,-0.2897,3.00,-0.229,16.0,22.6,840,0,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,1,1,2
ATLAS_20191216_100000_32418,1113,2019.12.16 10:00:00,2019.12.20 13:20:33,Monday,EURUSD,LONG,1.11456,1.10932,1.13028,0.01,0.50,NONE,125,A+,BULLISH,NEUTRAL,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,YES,OK,DISCOUNT,TRENDING,3.39,3.19,0.20,5.91,61.84,-5.25,-0.8718,3.00,-1.002,28.9,52.3,5960,360,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,-1,1,2
ATLAS_20191223_053000_32455,1115,2019.12.23 05:30:00,2019.12.27 15:40:59,Monday,EURUSD,LONG,1.10819,1.10562,1.11590,0.01,0.50,NONE,125,A+,NEUTRAL,NEUTRAL,BEARISH,BEARISH,NO,NO,NO,NO,NO,YES,NO,YES,YES,YES,YES,OK,DISCOUNT,RANGING,2.26,2.99,0.30,13.25,18.65,7.73,1.2674,3.00,3.008,76.7,12.9,6370,420,TP3_Full,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,YES,NO,-1,-1,1,1
ATLAS_20191230_011500_32466,1117,2019.12.30 01:15:00,2020.01.03 17:00:00,Monday,EURUSD,LONG,1.11812,1.10840,1.14728,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,YES,NO,YES,NO,YES,NO,OK,PREMIUM,TRENDING,4.31,5.46,0.30,6.95,29.52,-2.90,-0.4778,3.00,-0.298,58.0,56.2,6705,420,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,1,0,2
ATLAS_20200106_053000_32489,1119,2020.01.06 05:30:00,2020.01.08 14:57:25,Monday,EURUSD,LONG,1.11706,1.11150,1.13374,0.01,0.50,NONE,125,A+,NEUTRAL,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,NO,YES,YES,NO,YES,OK,PREMIUM,RANGING,3.26,4.33,0.30,9.21,21.96,-5.56,-0.9244,3.00,-1.000,34.8,55.4,3447,180,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,1,1,1
ATLAS_20200108_150000_32490,1122,2020.01.08 15:12:25,2020.01.08 16:38:17,Wednesday,EURUSD,LONG,1.11139,1.11037,1.11445,0.02,0.50,NONE,120,A+,NEUTRAL,NEUTRAL,NEUTRAL,BEARISH,NO,YES,NO,YES,YES,YES,YES,YES,YES,NO,YES,BLOCKED,DISCOUNT,TRENDING,6.69,5.53,0.10,1.49,52.68,0.98,0.1627,3.00,0.480,12.9,2.9,85,0,StopLoss,WIN,15,15,20,20,15,10,10,5,0,5,5,YES,NO,NO,YES,0,-1,1,2
ATLAS_20200113_044500_32510,1125,2020.01.13 04:45:00,2020.01.17 17:00:00,Monday,EURUSD,LONG,1.11234,1.10750,1.12686,0.01,0.50,NONE,125,A+,NEUTRAL,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,NO,YES,NO,YES,YES,YES,YES,OK,PREMIUM,TRENDING,1.78,3.65,0.30,16.87,37.50,-2.30,-0.3818,3.00,-0.475,49.2,27.8,6495,420,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,2
ATLAS_20200120_020000_32519,1127,2020.01.20 02:00:00,2020.01.22 09:22:35,Monday,EURUSD,LONG,1.10948,1.10762,1.11506,0.01,0.50,NONE,125,A+,NEUTRAL,NEUTRAL,BULLISH,BEARISH,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,OK,DISCOUNT,TRENDING,2.08,3.78,0.30,14.43,32.02,-1.88,-0.3130,3.00,-1.011,23.2,18.5,3322,180,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,-1,0,2
ATLAS_20200122_100000_32520,1129,2020.01.22 10:00:00,2020.01.23 16:17:39,Wednesday,EURUSD,LONG,1.10860,1.10652,1.11484,0.01,0.50,NONE,125,A+,NEUTRAL,BEARISH,BEARISH,NEUTRAL,NO,YES,NO,YES,YES,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,RANGING,2.81,2.50,0.20,7.11,18.59,-2.08,-0.3475,3.00,-1.000,22.7,20.6,1817,120,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,0,1,1
ATLAS_20200127_100000_32623,1131,2020.01.27 10:00:00,2020.01.27 18:08:13,Monday,EURUSD,LONG,1.10345,1.10096,1.11092,0.01,0.50,NONE,125,A+,NEUTRAL,BEARISH,BEARISH,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,RANGING,2.64,2.97,0.20,7.59,24.96,-2.49,-0.4178,3.00,-1.000,2.9,24.8,488,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,0,1,1
ATLAS_20200128_213000_32721,1133,2020.01.28 21:30:00,2020.01.29 15:59:27,Tuesday,EURUSD,LONG,1.10154,1.09926,1.10838,0.01,0.50,NONE,125,A+,NEUTRAL,BEARISH,BEARISH,BEARISH,NO,YES,NO,YES,YES,YES,YES,YES,NO,NO,YES,OK,DISCOUNT,TRENDING,3.31,4.40,0.30,9.07,28.40,-2.28,-0.3840,3.00,-1.000,12.3,22.6,1109,60,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,-1,1,2
ATLAS_20200129_171500_32727,1135,2020.01.29 17:15:00,2020.01.31 17:00:00,Wednesday,EURUSD,LONG,1.10076,1.09822,1.10838,0.01,0.50,NEWYORK,120,A+,NEUTRAL,BEARISH,NEUTRAL,NEUTRAL,NO,YES,NO,YES,YES,YES,YES,YES,YES,NO,YES,BLOCKED,DISCOUNT,TRENDING,4.98,3.46,0.20,4.02,29.05,5.50,0.9178,3.00,2.165,59.9,13.3,2865,180,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,0,1,2
ATLAS_20200205_101500_32925,1137,2020.02.05 10:15:00,2020.02.05 11:47:27,Wednesday,EURUSD,LONG,1.10443,1.10227,1.11091,0.01,0.50,NONE,125,A+,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,TRENDING,2.50,2.09,0.30,12.00,30.85,-2.16,-0.3618,3.00,-1.000,3.5,21.5,92,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,1,2
ATLAS_20200205_120000_32926,1139,2020.02.05 12:02:27,2020.02.05 15:39:26,Wednesday,EURUSD,LONG,1.10254,1.10114,1.10674,0.02,0.50,NONE,125,A+,NEUTRAL,BEARISH,BULLISH,NEUTRAL,NO,YES,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,TRENDING,5.44,2.85,0.20,3.68,29.52,-2.80,-0.4712,3.00,-1.000,4.3,13.9,216,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,1,2
ATLAS_20200210_014500_33095,1141,2020.02.10 01:45:00,2020.02.10 15:58:39,Monday,EURUSD,LONG,1.09498,1.09318,1.10038,0.01,0.50,NONE,125,A+,NEUTRAL,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,YES,OK,DISCOUNT,TRENDING,2.16,5.34,0.30,13.86,27.21,-1.81,-0.3055,3.00,-1.006,7.6,17.9,853,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20200211_053000_33150,1143,2020.02.11 05:30:00,2020.02.11 15:29:59,Tuesday,EURUSD,LONG,1.09168,1.08976,1.09744,0.01,0.50,NONE,125,A+,NEUTRAL,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,OK,DISCOUNT,TRENDING,2.20,3.33,0.30,13.64,26.46,-1.92,-0.3251,3.00,-1.000,3.8,18.8,599,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,0,2
ATLAS_20200213_100000_33297,1145,2020.02.13 10:00:00,2020.02.13 14:06:25,Thursday,EURUSD,LONG,1.08794,1.08551,1.09523,0.01,0.50,NONE,125,A+,NEUTRAL,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,OK,DISCOUNT,TRENDING,2.84,2.55,0.20,7.05,26.96,-2.43,-0.4132,3.00,-1.000,9.3,24.2,246,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,0,2
ATLAS_20200213_141500_33298,1148,2020.02.13 14:21:25,2020.02.13 15:28:05,Thursday,EURUSD,LONG,1.08555,1.08431,1.08927,0.02,0.50,NONE,125,A+,NEUTRAL,BEARISH,NEUTRAL,BULLISH,NO,YES,NO,NO,YES,YES,YES,YES,YES,NO,NO,OK,DISCOUNT,TRENDING,6.01,3.68,0.10,1.66,36.74,1.00,0.1697,3.00,0.403,13.7,0.5,66,0,StopLoss,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,NO,NO,YES,0,1,0,2
ATLAS_20200217_110000_33331,1151,2020.02.17 11:00:00,2020.02.18 14:24:14,Monday,EURUSD,LONG,1.08462,1.08172,1.09332,0.01,0.50,NONE,125,A+,BEARISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,YES,YES,YES,YES,OK,PREMIUM,RANGING,3.25,2.77,0.20,6.15,19.15,-2.90,-0.4937,3.00,-1.000,4.7,28.8,1644,60,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20200218_143000_33332,1153,2020.02.18 14:39:14,2020.02.18 15:32:38,Tuesday,EURUSD,LONG,1.08155,1.08071,1.08407,0.03,0.50,NONE,125,A+,BEARISH,BEARISH,BEARISH,BEARISH,NO,YES,NO,YES,YES,YES,YES,YES,YES,NO,NO,OK,DISCOUNT,TRENDING,5.97,4.02,0.20,3.35,29.89,-2.55,-0.4360,3.00,-1.012,1.9,8.3,53,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,-1,0,2
ATLAS_20200219_100000_33394,1155,2020.02.19 10:00:00,2020.02.21 17:00:00,Wednesday,EURUSD,LONG,1.08022,1.07752,1.08832,0.01,0.50,NONE,125,A+,BEARISH,BEARISH,BEARISH,NEUTRAL,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,OK,DISCOUNT,TRENDING,2.41,2.56,0.30,12.46,32.94,3.49,0.5932,3.00,1.293,43.8,24.7,3300,180,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,0,0,2
ATLAS_20200224_023000_33405,1157,2020.02.24 02:30:00,2020.02.28 11:40:19,Monday,EURUSD,LONG,1.08425,1.07735,1.10495,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,OK,PREMIUM,RANGING,6.61,6.83,0.30,4.54,23.86,20.70,3.3987,3.00,3.000,206.8,37.6,6310,420,TP3_Full,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,YES,NO,-1,1,0,1
ATLAS_20200302_011500_33411,1159,2020.03.02 01:15:00,2020.03.06 17:00:00,Monday,EURUSD,LONG,1.10717,1.09408,1.14644,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,YES,NO,YES,NO,NO,NO,NO,YES,YES,YES,YES,OK,PREMIUM,TRENDING,11.33,13.55,0.10,0.88,28.80,27.70,4.3502,3.00,2.116,282.9,35.5,6705,420,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,2
ATLAS_20200309_004500_33415,1161,2020.03.09 00:45:00,2020.03.12 14:56:05,Monday,EURUSD,LONG,1.13821,1.12013,1.19245,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,BULLISH,BULLISH,YES,NO,YES,NO,NO,NO,NO,YES,YES,YES,YES,OK,PREMIUM,RANGING,16.44,17.40,0.40,2.43,18.91,-18.09,-2.9241,3.00,-1.001,114.3,180.5,5171,300,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,1,1,1
ATLAS_20200317_043000_33598,1163,2020.03.17 04:30:00,2020.03.17 12:21:40,Tuesday,EURUSD,LONG,1.11818,1.10746,1.15034,0.01,0.50,NONE,125,A+,BEARISH,BULLISH,BEARISH,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,RANGING,7.51,14.56,0.30,3.99,21.50,-10.72,-1.7633,3.00,-1.000,7.2,107.1,471,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,0,1,1
ATLAS_20200318_001500_33646,1165,2020.03.18 00:15:00,2020.03.18 14:58:28,Wednesday,EURUSD,LONG,1.10185,1.09450,1.12390,0.01,0.50,NONE,125,A+,BEARISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,YES,OK,DISCOUNT,RANGING,12.63,19.45,0.40,3.17,19.86,-7.36,-1.2255,3.00,-1.001,26.5,73.4,883,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,1
