SetupID,Ticket,OpenTime,CloseTime,DayOfWeek,Symbol,Direction,EntryPrice,StopLoss,TakeProfit,LotSize,RiskPct,Session,ConfluenceScore,Grade,WeeklyBias,DailyBias,H4Bias,H1Bias,PDH_Sweep,PDL_Sweep,PWH_Sweep,PWL_Sweep,Asian_Sweep,EQH_Sweep,EQL_Sweep,MSS,Displacement,FVG_Present,OB_Present,ADR_Status,PremDisc_Status,MarketCondition,ATR14_Pips_Entry,ATR50_Pips_Entry,Spread_Pips_Entry,SpreadPctATR_Entry,ADX_Entry,Profit_USD,Profit_Pct,PlannedRR,RR_Achieved,MFE_Pips,MAE_Pips,MinutesInTrade,BarsInTrade,ExitReason,Trade_Result,Score_Weekly,Score_Daily,Score_LiqSweep,Score_MSS,Score_Displacement,Score_FVG,Score_Killzone,Score_SMT,Score_ADR,Score_PO3,Score_PremDisc,TP1_Hit,TP2_Hit,TP3_Hit,BreakEven_Triggered,Score_H4Align,Score_H1Align,OB_Score,Cond_Score
ATLAS_20170508_024500_16420,315,2017.05.08 02:45:00,2017.05.09 20:14:46,Monday,XAUUSD,LONG,1233.11,1214.98,1287.50,0.01,0.50,NONE,125,A+,BEARISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.32,1.54,0.25,18.89,24.27,-18.13,-2.7340,3.00,-10.000,3.4,18.1,2489,120,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20170512_154500_16635,317,2017.05.12 15:45:00,2017.05.12 17:00:00,Friday,XAUUSD,LONG,1230.99,1206.92,1303.20,0.01,0.50,NONE,125,A+,BEARISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,NO,YES,YES,YES,NO,YES,OK,PREMIUM,CHOPPY,1.05,0.78,0.24,22.90,14.84,-1.32,-0.1995,3.00,-0.548,0.7,2.2,75,0,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,1,1,0
ATLAS_20170516_174500_16771,319,2017.05.16 17:45:00,2017.05.19 17:00:00,Tuesday,XAUUSD,LONG,1238.30,1216.90,1302.50,0.01,0.50,NEWYORK,125,A+,BULLISH,BULLISH,BULLISH,NEUTRAL,YES,NO,NO,NO,YES,YES,NO,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.27,0.87,0.24,18.84,22.05,14.27,2.1107,3.00,6.668,26.7,2.4,4275,240,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,1,1
ATLAS_20170601_044500_17375,321,2017.06.01 04:45:00,2017.06.02 17:00:00,Thursday,XAUUSD,LONG,1269.86,1249.51,1330.91,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,YES,NO,NO,NO,NO,YES,YES,NO,YES,OK,PREMIUM,RANGING,0.80,1.23,0.25,31.11,20.99,5.00,0.7341,3.00,2.457,6.5,10.9,2175,120,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,1,1,1
ATLAS_20170614_154500_17947,323,2017.06.14 15:45:00,2017.06.16 17:00:00,Wednesday,XAUUSD,LONG,1273.09,1249.11,1345.03,0.01,0.50,NONE,125,A+,NEUTRAL,BULLISH,NEUTRAL,NEUTRAL,YES,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.55,0.99,0.24,15.48,28.26,-17.82,-2.6867,3.00,-7.431,7.8,21.7,2955,180,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,2
ATLAS_20170628_050000_18488,325,2017.06.28 05:00:00,2017.06.30 17:00:00,Wednesday,XAUUSD,LONG,1250.96,1231.26,1310.06,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,YES,YES,NO,NO,YES,YES,NO,YES,OK,PREMIUM,RANGING,0.89,1.05,0.24,26.94,19.62,-8.57,-1.3090,3.00,-4.350,3.8,11.8,3600,240,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,1,1,1
ATLAS_20170712_154500_19044,327,2017.07.12 15:45:00,2017.07.14 17:00:00,Wednesday,XAUUSD,LONG,1221.43,1198.13,1291.33,0.01,0.50,NONE,125,A+,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,YES,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.49,1.06,0.24,16.07,23.02,9.97,1.5000,3.00,4.279,11.2,6.7,2955,180,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20170720_174500_19340,329,2017.07.20 17:45:00,2017.07.21 17:00:00,Thursday,XAUUSD,LONG,1246.24,1225.84,1307.44,0.01,0.50,NEWYORK,120,A+,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,YES,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,RANGING,2.11,1.15,0.24,11.38,22.63,3.78,0.5655,3.00,1.853,5.8,3.6,1395,60,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20170725_164500_19472,331,2017.07.25 16:45:00,2017.07.28 17:00:00,Tuesday,XAUUSD,LONG,1254.55,1239.23,1300.51,0.02,0.50,NEWYORK,125,A+,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.33,1.07,0.25,18.84,22.57,22.18,3.2116,3.00,7.239,12.5,10.9,4335,240,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20170801_160000_19601,333,2017.08.01 16:00:00,2017.08.04 17:00:00,Tuesday,XAUUSD,LONG,1267.58,1252.57,1312.61,0.02,0.50,NEWYORK,125,A+,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,OK,PREMIUM,TRENDING,1.27,0.93,0.24,18.92,29.41,-21.48,-3.2101,3.00,-7.155,6.5,11.9,4380,240,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,0,2
ATLAS_20170809_153000_19808,335,2017.08.09 15:30:00,2017.08.11 17:00:00,Wednesday,XAUUSD,LONG,1275.04,1241.44,1375.84,0.01,0.50,NONE,120,A+,BULLISH,BULLISH,BEARISH,NEUTRAL,NO,NO,YES,YES,YES,YES,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.42,1.16,0.24,16.85,36.61,11.51,1.6910,3.00,3.426,16.9,4.8,2970,180,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,-1,0,1,2
ATLAS_20170816_211500_20038,337,2017.08.16 21:15:00,2017.08.18 17:00:00,Wednesday,XAUUSD,LONG,1281.33,1257.23,1353.63,0.01,0.50,NONE,120,A+,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.79,1.33,0.24,13.42,32.57,15.98,2.2939,3.00,6.631,19.4,0.3,2625,120,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20170822_163000_20169,339,2017.08.22 16:30:00,2017.08.25 17:00:00,Tuesday,XAUUSD,LONG,1289.54,1270.51,1346.63,0.01,0.50,NEWYORK,125,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.42,1.04,0.24,16.91,21.47,-8.98,-1.3059,3.00,-4.719,5.0,13.2,4350,240,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20170828_100000_20194,341,2017.08.28 10:00:00,2017.09.01 17:00:00,Monday,XAUUSD,LONG,1298.24,1266.37,1393.85,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,NO,YES,NO,YES,NO,OK,PREMIUM,TRENDING,0.83,0.93,0.28,33.82,41.45,22.00,3.1001,3.00,6.903,30.5,2.4,6180,360,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,0,2
ATLAS_20170907_154500_20466,343,2017.09.07 15:45:00,2017.09.08 17:00:00,Thursday,XAUUSD,LONG,1342.68,1321.55,1406.07,0.01,0.50,NONE,120,A+,BULLISH,BULLISH,BULLISH,BEARISH,YES,NO,YES,NO,YES,YES,YES,YES,NO,NO,YES,BLOCKED,PREMIUM,RANGING,1.53,1.08,0.24,15.68,23.89,3.97,0.5563,3.00,1.879,14.7,4.0,1515,60,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,1,-1,1,1
ATLAS_20170925_180000_21251,345,2017.09.25 18:00:00,2017.09.28 06:48:39,Monday,XAUUSD,LONG,1298.42,1280.69,1351.61,0.02,0.50,NEWYORK,125,A+,BEARISH,BULLISH,BEARISH,BEARISH,NO,NO,NO,NO,YES,YES,NO,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.78,1.22,0.24,13.46,21.67,-35.48,-5.2320,3.00,-10.006,15.1,17.7,3648,240,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,-1,1,1
ATLAS_20170928_103000_21254,347,2017.09.28 10:30:00,2017.09.29 17:00:00,Thursday,XAUUSD,LONG,1282.01,1267.65,1325.09,0.01,0.50,NONE,125,A+,BEARISH,NEUTRAL,BULLISH,NEUTRAL,NO,YES,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,TRENDING,1.39,1.17,0.26,18.65,34.37,1.09,0.1605,3.00,0.759,8.2,1.3,1830,120,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,1,2
ATLAS_20171009_043000_21633,349,2017.10.09 04:30:00,2017.10.13 17:00:00,Monday,XAUUSD,LONG,1280.09,1250.54,1368.74,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,YES,OK,PREMIUM,TRENDING,1.06,1.72,0.25,23.55,28.86,21.36,3.0489,3.00,7.228,22.6,0.9,6510,420,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20171019_153000_21920,351,2017.10.19 15:30:00,2017.10.20 17:00:00,Thursday,XAUUSD,LONG,1288.49,1266.85,1353.41,0.01,0.50,NONE,120,A+,NEUTRAL,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.50,1.34,0.38,25.25,54.27,-6.68,-0.9627,3.00,-3.087,2.4,9.4,1530,60,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20171023_190000_21981,353,2017.10.23 19:00:00,2017.10.27 17:00:00,Monday,XAUUSD,LONG,1279.08,1263.31,1326.39,0.02,0.50,NONE,125,A+,BEARISH,BEARISH,NEUTRAL,NEUTRAL,NO,YES,NO,YES,NO,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,CHOPPY,1.51,1.04,0.37,24.55,15.06,-27.28,-4.0922,3.00,-8.649,4.4,15.5,5640,360,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,0
ATLAS_20171101_113000_22164,355,2017.11.01 11:30:00,2017.11.03 17:00:00,Wednesday,XAUUSD,LONG,1279.09,1257.53,1343.77,0.01,0.50,NONE,120,A+,BULLISH,BULLISH,BEARISH,NEUTRAL,YES,NO,NO,NO,YES,NO,NO,YES,NO,NO,YES,BLOCKED,PREMIUM,TRENDING,1.50,0.91,0.39,25.95,53.32,-12.77,-1.9530,3.00,-5.923,4.9,13.5,3210,180,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,-1,0,1,2
ATLAS_20171106_183000_22223,357,2017.11.06 18:30:00,2017.11.10 17:00:00,Monday,XAUUSD,LONG,1276.52,1255.37,1339.97,0.01,0.50,NEWYORK,120,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.36,1.01,0.36,26.53,42.92,7.62,1.1520,3.00,3.603,11.8,4.8,5670,360,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,0,1,2
ATLAS_20171115_154500_22431,359,2017.11.15 15:45:00,2017.11.17 17:00:00,Wednesday,XAUUSD,LONG,1289.09,1259.80,1376.96,0.01,0.50,NONE,120,A+,BULLISH,BULLISH,BEARISH,NEUTRAL,NO,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,BLOCKED,PREMIUM,TRENDING,1.32,1.00,0.36,27.29,42.80,-3.82,-0.5808,3.00,-1.304,0.0,14.1,2955,180,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,-1,0,0,2
ATLAS_20171121_161500_22561,361,2017.11.21 16:15:00,2017.11.24 17:00:00,Tuesday,XAUUSD,LONG,1280.27,1264.46,1327.70,0.02,0.50,NEWYORK,125,A+,BEARISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.41,0.87,0.38,26.96,36.76,19.46,2.8739,3.00,6.154,14.3,1.3,4365,240,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20171208_154500_23285,363,2017.12.08 15:45:00,2017.12.08 17:00:00,Friday,XAUUSD,LONG,1249.01,1233.60,1295.24,0.02,0.50,NONE,125,A+,BEARISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,YES,OK,DISCOUNT,TRENDING,1.26,0.79,0.36,28.64,28.05,1.50,0.2210,3.00,0.487,3.2,1.9,75,0,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20171212_220000_23438,367,2017.12.12 22:00:00,2017.12.15 17:00:00,Tuesday,XAUUSD,LONG,1243.34,1228.59,1287.59,0.02,0.50,NONE,120,A+,BEARISH,NEUTRAL,NEUTRAL,BEARISH,NO,YES,NO,NO,NO,NO,YES,YES,NO,NO,NO,BLOCKED,PREMIUM,TRENDING,1.46,1.16,0.38,26.07,35.18,25.08,3.5548,3.00,8.502,18.4,3.2,4020,240,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,YES,NO,NO,YES,0,-1,0,2
ATLAS_20180105_154500_24318,369,2018.01.05 15:45:00,2018.01.05 17:00:00,Friday,XAUUSD,LONG,1320.93,1295.70,1396.62,0.01,0.50,NONE,125,A+,NEUTRAL,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.22,0.91,0.37,30.24,23.25,-4.53,-0.6462,3.00,-1.795,0.9,7.4,75,0,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,1,1,1
ATLAS_20180110_121500_24512,371,2018.01.10 12:15:00,2018.01.12 17:00:00,Wednesday,XAUUSD,LONG,1317.09,1298.26,1373.58,0.01,0.50,NONE,120,A+,NEUTRAL,BULLISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.28,1.00,0.36,28.03,51.43,9.93,1.3968,3.00,5.273,15.9,2.6,3165,180,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,1,-1,1,2
ATLAS_20180117_030000_24665,373,2018.01.17 03:00:00,2018.01.19 17:00:00,Wednesday,XAUUSD,LONG,1342.15,1321.66,1403.62,0.01,0.50,NONE,125,A+,NEUTRAL,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.03,1.22,0.36,35.00,32.35,-8.10,-1.1525,3.00,-3.953,1.7,18.0,3720,240,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,2
ATLAS_20180125_200000_24970,375,2018.01.25 20:00:00,2018.01.26 17:00:00,Thursday,XAUUSD,LONG,1362.94,1329.42,1463.50,0.01,0.50,NONE,120,A+,NEUTRAL,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,YES,BLOCKED,PREMIUM,TRENDING,1.88,1.80,0.36,19.19,50.21,-9.70,-1.3994,3.00,-2.894,1.7,20.6,1260,60,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,0,1,2
ATLAS_20180130_110000_25079,377,2018.01.30 11:00:00,2018.02.02 17:00:00,Tuesday,XAUUSD,LONG,1338.81,1324.76,1380.96,0.02,0.50,NONE,125,A+,BEARISH,NEUTRAL,NEUTRAL,BEARISH,NO,YES,NO,NO,NO,NO,YES,YES,YES,NO,YES,OK,DISCOUNT,CHOPPY,1.21,1.28,0.15,12.39,16.83,-14.14,-2.0825,3.00,-5.032,12.2,7.2,4680,300,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,0
ATLAS_20180205_221500_25153,379,2018.02.05 22:15:00,2018.02.07 19:09:42,Monday,XAUUSD,LONG,1339.71,1317.43,1406.55,0.01,0.50,NONE,120,A+,BEARISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,YES,BLOCKED,PREMIUM,RANGING,1.72,1.42,0.13,7.58,19.99,-22.33,-3.4005,3.00,-10.022,6.4,22.2,2694,120,StopLoss,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20180212_031500_25306,381,2018.02.12 03:15:00,2018.02.16 17:00:00,Monday,XAUUSD,LONG,1320.37,1301.12,1378.12,0.01,0.50,NONE,125,A+,BEARISH,BULLISH,BEARISH,NEUTRAL,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,YES,OK,PREMIUM,TRENDING,1.51,1.96,0.16,10.62,41.57,33.50,4.8539,3.00,17.403,41.3,3.4,6585,420,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,0,1,2
ATLAS_20180220_163000_25421,383,2018.02.20 16:30:00,2018.02.21 09:59:31,Tuesday,XAUUSD,LONG,1341.89,1325.41,1391.33,0.02,0.50,NEWYORK,125,A+,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,YES,OK,DISCOUNT,TRENDING,1.87,1.27,0.14,7.47,26.57,-32.96,-5.0152,3.00,-10.000,1.0,16.5,1049,60,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,1,2
ATLAS_20180221_161500_25447,385,2018.02.21 16:15:00,2018.02.23 17:00:00,Wednesday,XAUUSD,LONG,1331.97,1317.29,1376.01,0.01,0.50,NEWYORK,125,A+,NEUTRAL,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,YES,OK,DISCOUNT,RANGING,1.21,1.13,0.17,14.02,20.19,-3.66,-0.5600,3.00,-2.493,4.3,11.0,2925,180,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20180226_034500_25459,387,2018.02.26 03:45:00,2018.02.27 18:44:05,Monday,XAUUSD,LONG,1334.15,1315.78,1389.26,0.01,0.50,NONE,125,A+,BEARISH,NEUTRAL,BEARISH,NEUTRAL,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.26,1.09,0.18,14.32,26.36,-18.37,-2.8921,3.00,-10.000,6.8,18.3,2339,120,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,0,1,2
ATLAS_20180301_184500_25620,389,2018.03.01 18:45:00,2018.03.02 17:00:00,Thursday,XAUUSD,LONG,1311.95,1292.76,1369.52,0.01,0.50,NEWYORK,120,A+,BEARISH,BEARISH,BEARISH,NEUTRAL,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,BLOCKED,DISCOUNT,TRENDING,2.97,1.65,0.17,5.72,25.21,11.04,1.7084,3.00,5.753,13.5,8.0,1335,60,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,-1,0,0,2
ATLAS_20180305_024500_25628,391,2018.03.05 02:45:00,2018.03.09 17:00:00,Monday,XAUUSD,LONG,1324.89,1305.20,1383.96,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,OK,PREMIUM,RANGING,1.25,1.57,0.24,19.20,21.13,-3.88,-0.6041,3.00,-1.971,15.5,12.1,6615,420,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,1,0,1
ATLAS_20180312_193000_25691,393,2018.03.12 19:30:00,2018.03.16 17:00:00,Monday,XAUUSD,LONG,1320.63,1302.83,1374.03,0.01,0.50,NONE,125,A+,BEARISH,NEUTRAL,BEARISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,YES,NO,NO,NO,OK,PREMIUM,RANGING,1.39,1.18,0.14,10.06,19.88,-10.66,-1.6876,3.00,-5.989,9.4,10.9,5610,360,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,-1,0,1
ATLAS_20180319_153000_25738,399,2018.03.19 15:30:00,2018.03.23 17:00:00,Monday,XAUUSD,LONG,1313.49,1299.27,1356.15,0.02,0.50,NONE,125,A+,BEARISH,BEARISH,BEARISH,NEUTRAL,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,OK,DISCOUNT,RANGING,1.25,0.97,0.14,11.16,19.48,69.42,10.2985,3.00,24.409,36.7,6.3,5850,360,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,YES,NO,YES,-1,0,0,1
ATLAS_20180327_100000_25843,401,2018.03.27 10:00:00,2018.03.28 15:30:30,Tuesday,XAUUSD,LONG,1355.47,1333.46,1421.50,0.01,0.50,NONE,125,A+,NEUTRAL,NEUTRAL,NEUTRAL,BULLISH,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,OK,PREMIUM,RANGING,0.99,0.96,0.15,15.23,21.20,-22.01,-3.3754,3.00,-10.000,0.8,22.0,1770,60,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,1,1,1
ATLAS_20180404_104500_26144,403,2018.04.04 10:45:00,2018.04.06 17:00:00,Wednesday,XAUUSD,LONG,1338.45,1318.88,1397.16,0.01,0.50,NONE,125,A+,BEARISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.07,0.92,0.14,13.08,24.48,-7.00,-1.0852,3.00,-3.577,9.8,19.0,3255,180,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,1
ATLAS_20180409_151500_26190,405,2018.04.09 15:15:00,2018.04.13 17:00:00,Monday,XAUUSD,LONG,1332.26,1309.50,1400.54,0.01,0.50,NONE,125,A+,BEARISH,BULLISH,BEARISH,NEUTRAL,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.16,0.99,0.14,12.12,33.67,11.44,1.7425,3.00,5.026,32.9,1.2,5865,360,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,0,1,2
ATLAS_20180416_161500_26240,407,2018.04.16 16:15:00,2018.04.20 17:00:00,Monday,XAUUSD,LONG,1346.86,1323.05,1418.29,0.01,0.50,NEWYORK,125,A+,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.61,1.31,0.14,8.68,18.94,-10.21,-1.5798,3.00,-4.288,8.8,10.9,5805,360,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,1,1,1
ATLAS_20180424_170000_26373,409,2018.04.24 17:00:00,2018.04.27 17:00:00,Tuesday,XAUUSD,LONG,1329.96,1312.11,1383.51,0.01,0.50,NEWYORK,125,A+,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,YES,YES,NO,YES,OK,PREMIUM,CHOPPY,1.63,1.21,0.14,8.57,17.43,-8.57,-1.3438,3.00,-4.801,2.7,14.7,4320,240,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,0
ATLAS_20180430_193000_26436,411,2018.04.30 19:30:00,2018.05.04 17:00:00,Monday,XAUUSD,LONG,1316.88,1300.83,1365.03,0.01,0.50,NONE,120,A+,NEUTRAL,BEARISH,BEARISH,NEUTRAL,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,BLOCKED,DISCOUNT,TRENDING,1.96,1.31,0.18,9.20,35.06,-6.99,-1.1082,3.00,-4.355,3.6,15.1,5610,360,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,-1,0,0,2
ATLAS_20180508_191500_26578,413,2018.05.08 19:15:00,2018.05.11 17:00:00,Tuesday,XAUUSD,LONG,1314.26,1295.92,1369.28,0.01,0.50,NONE,120,A+,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,YES,NO,NO,YES,NO,NO,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.93,1.39,0.23,11.95,30.18,9.34,1.4592,3.00,5.093,11.6,10.0,4185,240,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,1,0,1,2
ATLAS_20180518_164500_26942,415,2018.05.18 16:45:00,2018.05.18 17:00:00,Friday,XAUUSD,LONG,1289.89,1274.93,1334.77,0.02,0.50,NEWYORK,125,A+,NEUTRAL,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,YES,YES,NO,NO,YES,NO,NO,NO,OK,PREMIUM,RANGING,1.37,0.99,0.14,10.26,21.76,-2.32,-0.3638,3.00,-0.775,0.1,1.2,15,0,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,0,1
