SetupID,Ticket,OpenTime,CloseTime,DayOfWeek,Symbol,Direction,EntryPrice,StopLoss,TakeProfit,LotSize,RiskPct,Session,ConfluenceScore,Grade,WeeklyBias,DailyBias,H4Bias,H1Bias,PDH_Sweep,PDL_Sweep,PWH_Sweep,PWL_Sweep,Asian_Sweep,EQH_Sweep,EQL_Sweep,MSS,Displacement,FVG_Present,OB_Present,ADR_Status,PremDisc_Status,MarketCondition,ATR14_Pips_Entry,ATR50_Pips_Entry,Spread_Pips_Entry,SpreadPctATR_Entry,ADX_Entry,Profit_USD,Profit_Pct,PlannedRR,RR_Achieved,MFE_Pips,MAE_Pips,MinutesInTrade,BarsInTrade,ExitReason,Trade_Result,Score_Weekly,Score_Daily,Score_LiqSweep,Score_MSS,Score_Displacement,Score_FVG,Score_Killzone,Score_SMT,Score_ADR,Score_PO3,Score_PremDisc,TP1_Hit,TP2_Hit,TP3_Hit,BreakEven_Triggered,Score_H4Align,Score_H1Align,OB_Score,Cond_Score
ATLAS_20180502_211500_25905,207,2018.05.02 21:15:00,2018.05.04 17:00:00,Wednesday,XAUUSD,LONG,1312.81,1291.74,1376.02,0.02,0.50,NONE,125,A+,NEUTRAL,NEUTRAL,BEARISH,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,OK,PREMIUM,RANGING,1.52,1.26,0.14,9.24,24.39,-5.84,-0.5931,3.00,-1.386,5.3,8.9,2625,120,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,0,0,1
ATLAS_20180508_191500_26047,209,2018.05.08 19:15:00,2018.05.11 17:00:00,Tuesday,XAUUSD,LONG,1314.26,1295.92,1369.28,0.02,0.50,NONE,120,A+,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,YES,NO,NO,YES,NO,NO,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.93,1.39,0.23,11.95,30.18,18.68,1.8617,3.00,5.093,11.6,10.0,4185,240,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,1,0,1,2
ATLAS_20180518_164500_26411,211,2018.05.18 16:45:00,2018.05.18 17:00:00,Friday,XAUUSD,LONG,1289.89,1274.93,1334.77,0.03,0.50,NEWYORK,125,A+,NEUTRAL,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,YES,YES,NO,NO,YES,NO,NO,NO,OK,PREMIUM,RANGING,1.37,0.99,0.14,10.26,21.76,-3.48,-0.3480,3.00,-0.775,0.1,1.2,15,0,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,0,1
ATLAS_20180529_113000_26870,213,2018.05.29 11:30:00,2018.06.01 17:00:00,Tuesday,XAUUSD,LONG,1303.82,1285.48,1358.84,0.02,0.50,NONE,125,A+,BULLISH,NEUTRAL,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.55,1.04,0.14,9.04,23.27,-21.14,-2.1598,3.00,-5.763,2.8,14.5,4650,300,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,1,1
ATLAS_20180605_193000_27013,215,2018.06.05 19:30:00,2018.06.08 17:00:00,Tuesday,XAUUSD,LONG,1300.37,1280.15,1361.03,0.02,0.50,NONE,120,A+,BULLISH,NEUTRAL,BEARISH,BEARISH,NO,NO,NO,NO,YES,YES,NO,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.73,1.17,0.20,11.54,37.97,-3.70,-0.3795,3.00,-0.915,2.7,8.3,4170,240,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,-1,-1,1,2
ATLAS_20180613_220000_27246,217,2018.06.13 22:00:00,2018.06.15 17:00:00,Wednesday,XAUUSD,LONG,1299.78,1282.60,1351.32,0.02,0.50,NONE,120,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,RANGING,1.67,1.09,0.21,12.57,21.02,-32.12,-3.4063,3.00,-9.348,9.5,16.2,2580,120,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20180822_120000_30697,219,2018.08.22 12:00:00,2018.08.24 17:00:00,Wednesday,XAUUSD,LONG,1196.62,1177.65,1253.53,0.02,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.12,0.93,0.17,15.19,41.22,-0.06,-0.0064,3.00,-0.016,4.9,13.4,3180,180,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,1,1,2
ATLAS_20180912_181500_31627,221,2018.09.12 18:15:00,2018.09.14 17:00:00,Wednesday,XAUUSD,LONG,1199.15,1177.66,1263.62,0.02,0.50,NEWYORK,125,A+,NEUTRAL,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,YES,YES,NO,NO,YES,NO,NO,YES,OK,PREMIUM,RANGING,1.55,1.24,0.19,12.28,23.52,4.64,0.4897,3.00,1.080,13.4,0.3,2805,180,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,1,1,1
ATLAS_20180919_181500_31845,223,2018.09.19 18:15:00,2018.09.21 17:00:00,Wednesday,XAUUSD,LONG,1204.71,1185.82,1261.38,0.02,0.50,NEWYORK,125,A+,NEUTRAL,BULLISH,NEUTRAL,NEUTRAL,YES,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,OK,PREMIUM,RANGING,2.09,1.20,0.24,11.48,18.22,-16.52,-1.7744,3.00,-4.373,6.3,12.9,2805,180,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,0,1
ATLAS_20180924_164500_31897,225,2018.09.24 16:45:00,2018.09.28 09:33:40,Monday,XAUUSD,LONG,1203.35,1181.78,1268.06,0.02,0.50,NEWYORK,120,A+,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.36,0.97,0.21,15.45,34.10,-43.16,-4.8611,3.00,-10.005,0.8,21.6,5328,300,StopLoss,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,1,1,2
ATLAS_20181004_171500_32219,227,2018.10.04 17:15:00,2018.10.05 17:00:00,Thursday,XAUUSD,LONG,1204.71,1186.43,1259.55,0.02,0.50,NEWYORK,125,A+,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,YES,NO,YES,NO,YES,YES,NO,NO,YES,OK,PREMIUM,TRENDING,1.79,1.12,0.21,11.72,33.11,-1.58,-0.1783,3.00,-0.432,2.0,7.9,1425,60,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,2
ATLAS_20181011_103000_32486,231,2018.10.11 10:30:00,2018.10.12 17:00:00,Thursday,XAUUSD,LONG,1197.28,1175.25,1263.37,0.02,0.50,NONE,125,A+,BULLISH,NEUTRAL,BEARISH,BULLISH,NO,NO,NO,NO,YES,NO,YES,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.18,1.04,0.19,16.04,19.24,48.66,5.2184,3.00,11.044,29.0,0.7,1830,120,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,NO,NO,YES,-1,1,1,1
ATLAS_20181017_111500_32676,233,2018.10.17 11:15:00,2018.10.19 17:00:00,Wednesday,XAUUSD,LONG,1224.94,1211.68,1264.72,0.03,0.50,NONE,125,A+,BULLISH,BEARISH,NEUTRAL,BULLISH,NO,NO,YES,NO,NO,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,TRENDING,1.15,0.91,0.26,22.54,25.61,8.97,0.9528,3.00,2.255,5.8,6.3,3225,180,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,1,1,2
ATLAS_20181024_171500_32890,235,2018.10.24 17:15:00,2018.10.26 17:00:00,Wednesday,XAUUSD,LONG,1231.80,1211.65,1292.25,0.02,0.50,NEWYORK,125,A+,BULLISH,BULLISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,YES,NO,NO,YES,OK,DISCOUNT,TRENDING,1.64,1.12,0.24,14.68,25.29,5.10,0.5388,3.00,1.266,7.3,4.5,2865,180,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,1,2
ATLAS_20181101_163000_33169,237,2018.11.01 16:30:00,2018.11.02 17:00:00,Thursday,XAUUSD,LONG,1232.78,1201.93,1325.33,0.01,0.50,NEWYORK,120,A+,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,BLOCKED,PREMIUM,TRENDING,1.78,1.23,0.24,13.49,44.05,-0.89,-0.0941,3.00,-0.288,4.5,3.4,1470,60,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,-1,0,2
ATLAS_20181105_171500_33223,239,2018.11.05 17:15:00,2018.11.09 15:12:35,Monday,XAUUSD,LONG,1233.02,1216.82,1281.62,0.02,0.50,NEWYORK,125,A+,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.53,1.03,0.24,15.65,24.25,-32.40,-3.5478,3.00,-10.000,3.4,16.2,5637,360,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,1
ATLAS_20181114_200000_33455,241,2018.11.14 20:00:00,2018.11.16 17:00:00,Wednesday,XAUUSD,LONG,1208.55,1186.21,1275.57,0.02,0.50,NONE,120,A+,NEUTRAL,BULLISH,NEUTRAL,BULLISH,YES,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,BLOCKED,PREMIUM,TRENDING,1.75,1.35,0.22,12.57,33.95,28.80,3.0572,3.00,6.446,16.7,1.5,2700,180,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,1,0,2
ATLAS_20181127_123000_33918,243,2018.11.27 12:30:00,2018.11.30 17:00:00,Tuesday,XAUUSD,LONG,1224.71,1209.44,1270.52,0.03,0.50,NONE,125,A+,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.35,0.81,0.18,13.36,32.53,-23.04,-2.5070,3.00,-5.029,4.2,13.6,4590,300,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,2
ATLAS_20181203_100000_33943,245,2018.12.03 10:00:00,2018.12.07 17:00:00,Monday,XAUUSD,LONG,1231.79,1206.62,1307.30,0.01,0.50,NONE,120,A+,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,YES,NO,NO,NO,NO,YES,YES,YES,YES,BLOCKED,PREMIUM,TRENDING,1.00,0.81,0.20,19.97,65.20,11.77,1.2645,3.00,4.676,14.3,4.0,6180,360,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20181221_153000_34666,247,2018.12.21 15:30:00,2018.12.21 17:00:00,Friday,XAUUSD,LONG,1261.41,1232.68,1347.60,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,YES,OK,PREMIUM,RANGING,1.39,1.04,0.25,17.97,24.04,-3.44,-0.3710,3.00,-1.197,0.7,3.5,90,0,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,1
ATLAS_20190109_164500_35380,249,2019.01.09 16:45:00,2019.01.11 17:00:00,Wednesday,XAUUSD,LONG,1289.34,1269.31,1349.43,0.02,0.50,NEWYORK,125,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,YES,YES,NO,NO,OK,PREMIUM,TRENDING,1.33,0.99,0.24,18.00,42.19,-1.58,-0.1707,3.00,-0.394,7.7,3.3,2895,180,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,0,2
ATLAS_20190115_160000_35509,251,2019.01.15 16:00:00,2019.01.18 17:00:00,Tuesday,XAUUSD,LONG,1293.16,1277.77,1339.33,0.03,0.50,NEWYORK,125,A+,BULLISH,BULLISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.23,0.89,0.18,14.67,28.84,-28.92,-3.2247,3.00,-6.264,2.2,12.0,4380,240,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,-1,1,2
ATLAS_20190128_170000_35910,253,2019.01.28 17:00:00,2019.02.01 17:00:00,Monday,XAUUSD,LONG,1302.26,1269.89,1399.37,0.01,0.50,NEWYORK,125,A+,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.23,0.90,0.17,13.87,22.07,17.91,1.9579,3.00,5.533,24.0,0.5,5760,360,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,1,1,1
ATLAS_20190213_164500_36486,255,2019.02.13 16:45:00,2019.02.15 17:00:00,Wednesday,XAUUSD,LONG,1313.97,1296.45,1366.53,0.02,0.50,NEWYORK,125,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.36,0.81,0.21,15.42,36.54,5.64,0.6128,3.00,1.610,5.9,11.6,2895,180,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,2
ATLAS_20190218_031500_36496,258,2019.02.18 03:15:00,2019.02.21 19:25:32,Monday,XAUUSD,LONG,1323.88,1301.29,1391.65,0.02,0.50,NONE,120,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.17,1.17,0.24,20.53,43.02,10.00,1.0748,3.00,2.213,22.8,2.6,5290,300,StopLoss,WIN,15,15,20,20,15,10,10,5,0,5,5,YES,NO,NO,YES,0,0,1,2
ATLAS_20190225_164500_36548,261,2019.02.25 16:45:00,2019.03.01 07:58:16,Monday,XAUUSD,LONG,1331.56,1311.50,1391.74,0.02,0.50,NEWYORK,125,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,YES,OK,PREMIUM,CHOPPY,1.61,1.01,0.19,11.77,13.85,-40.12,-4.4214,3.00,-10.000,0.5,20.0,5233,300,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,0
ATLAS_20190308_154500_36936,263,2019.03.08 15:45:00,2019.03.08 17:00:00,Friday,XAUUSD,LONG,1297.68,1270.77,1378.41,0.01,0.50,NONE,120,A+,NEUTRAL,BULLISH,BEARISH,BULLISH,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,RANGING,1.28,0.97,0.19,14.79,19.18,-2.07,-0.2286,3.00,-0.769,3.0,2.5,75,0,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,-1,1,1,1
ATLAS_20190315_050000_37249,265,2019.03.15 05:00:00,2019.03.15 17:00:00,Friday,XAUUSD,LONG,1299.02,1282.73,1347.89,0.02,0.50,NONE,125,A+,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,RANGING,1.09,1.10,0.19,17.44,24.74,9.34,1.0211,3.00,2.867,7.3,2.0,720,0,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,1,1
ATLAS_20190322_114500_37577,267,2019.03.22 11:45:00,2019.03.22 17:00:00,Friday,XAUUSD,LONG,1313.62,1293.16,1375.00,0.02,0.50,NONE,125,A+,BULLISH,NEUTRAL,BULLISH,BULLISH,NO,NO,YES,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.33,0.90,0.23,17.36,20.20,-1.48,-0.1621,3.00,-0.362,1.3,4.0,315,0,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,1,1,1
ATLAS_20190401_154500_37973,269,2019.04.01 15:45:00,2019.04.05 17:00:00,Monday,XAUUSD,LONG,1294.87,1276.66,1349.50,0.02,0.50,NONE,125,A+,NEUTRAL,BULLISH,BEARISH,BEARISH,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.26,1.05,0.22,17.43,23.48,-12.16,-1.3496,3.00,-3.339,2.1,14.0,5835,360,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,-1,1,1
ATLAS_20190410_164500_38185,271,2019.04.10 16:45:00,2019.04.12 17:00:00,Wednesday,XAUUSD,LONG,1305.83,1286.55,1363.67,0.02,0.50,NEWYORK,125,A+,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.42,0.93,0.22,15.51,27.62,-26.46,-3.0255,3.00,-6.862,4.7,16.3,2895,180,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,1,1,2
ATLAS_20190425_164500_38797,273,2019.04.25 16:45:00,2019.04.26 17:00:00,Thursday,XAUUSD,LONG,1282.61,1258.72,1354.28,0.01,0.50,NEWYORK,120,A+,BULLISH,BULLISH,BEARISH,NEUTRAL,YES,NO,NO,YES,YES,NO,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.46,0.99,0.20,13.71,25.57,3.03,0.3453,3.00,1.268,4.1,8.5,1455,60,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,-1,0,1,2
ATLAS_20190501_171500_39011,275,2019.05.01 17:15:00,2019.05.02 15:21:38,Wednesday,XAUUSD,LONG,1284.38,1269.67,1328.51,0.02,0.50,NEWYORK,125,A+,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.45,0.91,0.23,15.89,20.62,-29.44,-3.4710,3.00,-10.007,2.8,14.7,1326,60,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20190503_164500_39089,277,2019.05.03 16:45:00,2019.05.03 17:00:00,Friday,XAUUSD,LONG,1278.43,1256.20,1345.12,0.01,0.50,NEWYORK,120,A+,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,YES,BLOCKED,PREMIUM,TRENDING,1.83,1.03,0.15,8.21,44.25,-0.20,-0.0236,3.00,-0.090,0.4,0.9,15,0,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20190509_170000_39382,279,2019.05.09 17:00:00,2019.05.10 17:00:00,Thursday,XAUUSD,LONG,1286.19,1269.27,1336.95,0.02,0.50,NEWYORK,125,A+,BULLISH,NEUTRAL,BULLISH,NEUTRAL,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.56,0.99,0.21,13.49,25.54,0.40,0.0471,3.00,0.118,2.5,3.1,1440,60,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,1,2
ATLAS_20190513_153000_39429,282,2019.05.13 15:30:00,2019.05.16 15:31:29,Monday,XAUUSD,LONG,1287.14,1272.97,1329.65,0.02,0.50,NONE,125,A+,NEUTRAL,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,0.92,0.79,0.20,21.71,32.96,10.00,1.1650,3.00,3.529,16.1,0.2,4321,240,StopLoss,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,NO,NO,YES,0,-1,1,2
ATLAS_20190530_174500_40073,287,2019.05.30 17:45:00,2019.05.31 17:00:00,Thursday,XAUUSD,LONG,1283.38,1268.77,1327.21,0.03,0.50,NEWYORK,120,A+,NEUTRAL,BULLISH,BEARISH,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.44,0.94,0.16,11.09,46.74,39.45,4.2920,3.00,9.001,15.8,0.7,1395,60,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,YES,NO,NO,YES,-1,0,1,2
ATLAS_20190603_101500_40099,289,2019.06.03 10:15:00,2019.06.07 17:00:00,Monday,XAUUSD,LONG,1313.54,1277.93,1420.37,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,BEARISH,NEUTRAL,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,YES,OK,PREMIUM,TRENDING,0.98,1.03,0.23,23.47,38.80,27.11,2.8650,3.00,7.613,31.5,1.0,6165,360,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,0,1,2
ATLAS_20190614_100000_40436,291,2019.06.14 10:00:00,2019.06.14 17:00:00,Friday,XAUUSD,LONG,1355.33,1322.38,1454.18,0.01,0.50,NONE,120,A+,BULLISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,NO,YES,NO,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,1.44,1.12,0.17,11.80,30.43,-4.21,-0.4469,3.00,-1.278,2.8,9.5,420,0,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,-1,1,1,2
ATLAS_20190617_061500_40458,294,2019.06.17 06:15:00,2019.06.20 04:03:38,Monday,XAUUSD,LONG,1342.05,1326.12,1389.84,0.02,0.50,NONE,125,A+,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,NO,YES,YES,NO,NO,NO,OK,DISCOUNT,TRENDING,1.35,1.49,0.16,11.84,30.23,95.76,9.2271,3.00,30.056,47.7,9.1,4188,240,TP3_Full,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,YES,YES,YES,0,1,0,2
ATLAS_20190624_183000_40517,297,2019.06.24 18:30:00,2019.06.28 17:00:00,Monday,XAUUSD,LONG,1417.29,1372.48,1551.72,0.01,0.50,NEWYORK,120,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,YES,NO,YES,NO,YES,YES,NO,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,2.43,1.88,0.16,6.57,29.13,-7.16,-0.7116,3.00,-1.598,21.9,18.7,5670,360,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,0,1,2
ATLAS_20190703_040000_40690,299,2019.07.03 04:00:00,2019.07.05 17:00:00,Wednesday,XAUUSD,LONG,1434.62,1373.74,1617.26,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,BEARISH,NEUTRAL,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,YES,OK,PREMIUM,TRENDING,5.37,3.32,0.15,2.79,63.93,-45.22,-4.7054,3.00,-7.428,3.1,48.0,3660,240,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,0,1,2
ATLAS_20190710_154500_40898,301,2019.07.10 15:45:00,2019.07.12 17:00:00,Wednesday,XAUUSD,LONG,1408.00,1375.69,1504.93,0.01,0.50,NONE,120,A+,NEUTRAL,BULLISH,BEARISH,BULLISH,YES,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,BLOCKED,PREMIUM,RANGING,2.31,1.56,0.21,9.09,21.70,0.02,0.0021,3.00,0.006,19.1,7.3,2955,180,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,-1,1,0,1
ATLAS_20190723_160000_41391,303,2019.07.23 16:00:00,2019.07.26 17:00:00,Tuesday,XAUUSD,LONG,1426.76,1408.91,1480.31,0.02,0.50,NEWYORK,125,A+,BULLISH,BULLISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.87,1.40,0.20,10.70,56.08,-11.36,-1.1962,3.00,-3.182,7.0,15.8,4380,240,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,-1,1,2
ATLAS_20190805_034500_41767,305,2019.08.05 03:45:00,2019.08.09 17:00:00,Monday,XAUUSD,LONG,1444.19,1420.29,1515.89,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,YES,OK,PREMIUM,TRENDING,1.59,2.41,0.26,16.35,31.16,53.36,5.3198,3.00,22.326,66.1,4.9,6555,420,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,1,1,2
ATLAS_20190812_113000_41798,308,2019.08.12 11:30:00,2019.08.13 16:49:31,Monday,XAUUSD,LONG,1497.54,1477.20,1558.56,0.02,0.50,NONE,125,A+,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,YES,OK,DISCOUNT,TRENDING,2.45,1.63,0.21,8.58,39.05,10.00,0.9871,3.00,2.458,37.4,2.7,1759,60,StopLoss,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,NO,NO,YES,0,-1,1,2
ATLAS_20190820_141500_41920,311,2019.08.20 14:15:00,2019.08.23 17:00:00,Tuesday,XAUUSD,LONG,1507.64,1483.18,1581.02,0.02,0.50,NONE,125,A+,BULLISH,BULLISH,BEARISH,BEARISH,NO,NO,NO,NO,NO,YES,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.57,1.41,0.17,10.82,64.47,-4.72,-0.4666,3.00,-0.965,0.9,15.2,4485,240,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,-1,1,2
ATLAS_20190827_173000_42055,313,2019.08.27 17:30:00,2019.08.30 17:00:00,Tuesday,XAUUSD,LONG,1533.94,1514.93,1590.97,0.02,0.50,NEWYORK,125,A+,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,YES,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,RANGING,2.11,1.56,0.18,8.53,22.52,-12.08,-1.2087,3.00,-3.177,16.4,14.4,4290,240,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,1
