SetupID,Ticket,OpenTime,CloseTime,DayOfWeek,Symbol,Direction,EntryPrice,StopLoss,TakeProfit,LotSize,RiskPct,Session,ConfluenceScore,Grade,WeeklyBias,DailyBias,H4Bias,H1Bias,PDH_Sweep,PDL_Sweep,PWH_Sweep,PWL_Sweep,Asian_Sweep,EQH_Sweep,EQL_Sweep,MSS,Displacement,FVG_Present,OB_Present,ADR_Status,PremDisc_Status,MarketCondition,ATR14_Pips_Entry,ATR50_Pips_Entry,Spread_Pips_Entry,SpreadPctATR_Entry,ADX_Entry,Profit_USD,Profit_Pct,PlannedRR,RR_Achieved,MFE_Pips,MAE_Pips,MinutesInTrade,BarsInTrade,ExitReason,Trade_Result,Score_Weekly,Score_Daily,Score_LiqSweep,Score_MSS,Score_Displacement,Score_FVG,Score_Killzone,Score_SMT,Score_ADR,Score_PO3,Score_PremDisc,TP1_Hit,TP2_Hit,TP3_Hit,BreakEven_Triggered,Score_H4Align,Score_H1Align,OB_Score,Cond_Score
ATLAS_20080908_100000_53035,323,2008.09.08 10:00:00,2008.09.09 15:38:33,Monday,XAUUSD,LONG,811.62,780.20,905.88,0.02,0.50,NONE,125,A+,BEARISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,YES,YES,NO,YES,YES,YES,YES,OK,PREMIUM,CHOPPY,2.04,1.89,0.02,0.98,16.49,-63.68,-3.5094,3.00,-10.134,6.2,31.4,1778,60,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,1,1,0
ATLAS_20080909_154500_53036,325,2008.09.09 15:53:33,2008.09.10 02:10:23,Tuesday,XAUUSD,LONG,780.11,766.90,819.74,0.03,0.50,NONE,120,A+,BEARISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,BLOCKED,DISCOUNT,TRENDING,3.61,2.41,0.02,0.55,48.37,-40.14,-2.2621,3.00,-10.129,9.5,13.2,616,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,0,0,2
ATLAS_20080912_030000_53189,327,2008.09.12 03:00:00,2008.09.12 17:00:00,Friday,XAUUSD,LONG,749.82,725.90,821.58,0.03,0.50,NONE,125,A+,BEARISH,BULLISH,NEUTRAL,BEARISH,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,OK,DISCOUNT,TRENDING,1.51,3.04,0.02,1.33,44.37,12.84,0.7184,3.00,1.789,7.8,3.9,840,0,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,0,2
ATLAS_20080915_193000_53252,329,2008.09.15 19:30:00,2008.09.19 17:00:00,Monday,XAUUSD,LONG,783.22,735.90,925.18,0.01,0.50,NONE,120,A+,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,NO,YES,YES,NO,NO,YES,BLOCKED,PREMIUM,TRENDING,3.27,3.47,0.02,0.61,27.17,77.08,4.1344,3.00,16.289,126.5,11.3,5610,360,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,1,1,2
ATLAS_20080922_100000_53277,331,2008.09.22 10:00:00,2008.09.26 17:00:00,Monday,XAUUSD,LONG,876.02,814.10,1061.78,0.01,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,NO,YES,YES,NO,YES,OK,PREMIUM,TRENDING,2.67,2.78,0.02,0.75,32.26,18.08,0.9605,3.00,2.920,35.2,12.6,6180,360,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,2
ATLAS_20080929_211500_53347,333,2008.09.29 21:15:00,2008.10.02 14:38:20,Monday,XAUUSD,LONG,914.72,855.60,1092.08,0.01,0.50,NONE,120,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,YES,NO,YES,NO,YES,YES,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,RANGING,7.21,5.66,0.02,0.28,23.33,-59.67,-3.2736,3.00,-10.093,9.2,58.9,3923,240,StopLoss,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20081002_210000_53373,335,2008.10.02 21:00:00,2008.10.03 15:19:18,Thursday,XAUUSD,LONG,844.42,827.40,895.48,0.02,0.50,NONE,120,A+,BEARISH,BEARISH,BEARISH,NEUTRAL,NO,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,BLOCKED,DISCOUNT,TRENDING,3.98,4.48,0.02,0.50,26.08,-34.44,-1.9258,3.00,-10.118,2.7,16.5,1099,60,StopLoss,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,-1,0,1,2
ATLAS_20081003_153000_53374,339,2008.10.03 15:34:18,2008.10.03 17:00:00,Friday,XAUUSD,LONG,825.92,809.00,876.68,0.02,0.50,NONE,125,A+,BEARISH,BEARISH,BEARISH,BEARISH,NO,YES,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,CHOPPY,4.76,3.03,0.02,0.42,16.59,36.76,2.0156,3.00,10.863,19.3,1.9,85,0,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,NO,NO,YES,-1,-1,1,0
ATLAS_20081006_113000_53405,343,2008.10.06 11:30:00,2008.10.08 11:07:33,Monday,XAUUSD,LONG,834.72,809.00,911.88,0.03,0.50,NONE,125,A+,BEARISH,BULLISH,BEARISH,NEUTRAL,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,OK,PREMIUM,RANGING,2.44,2.35,0.02,0.82,20.47,232.14,11.2915,3.00,30.086,77.0,0.4,2857,180,TP3_Full,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,YES,YES,YES,-1,0,0,1
ATLAS_20081013_043000_53420,347,2008.10.13 04:30:00,2008.10.16 15:36:37,Monday,XAUUSD,LONG,863.82,816.60,1005.48,0.02,0.50,NONE,125,A+,BEARISH,NEUTRAL,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,NO,NO,YES,NO,YES,NO,OK,DISCOUNT,RANGING,4.95,8.28,0.02,0.40,23.19,-100.04,-5.2178,3.00,-10.593,8.1,46.3,4986,300,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,0,1
ATLAS_20081017_100000_53468,349,2008.10.17 10:00:00,2008.10.17 16:19:59,Friday,XAUUSD,LONG,804.72,775.10,893.58,0.03,0.50,NONE,125,A+,BEARISH,NEUTRAL,NEUTRAL,NEUTRAL,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,OK,DISCOUNT,TRENDING,2.69,2.82,0.02,0.74,28.07,-90.66,-4.9632,3.00,-10.203,3.3,29.0,379,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,0,2
ATLAS_20081021_021500_53476,351,2008.10.21 02:15:00,2008.10.21 14:34:00,Tuesday,XAUUSD,LONG,802.12,774.40,885.28,0.03,0.50,NONE,125,A+,BEARISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,2.15,3.10,0.02,0.93,32.19,-83.16,-4.7698,3.00,-10.000,1.2,27.6,739,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,2
ATLAS_20081023_100000_53617,353,2008.10.23 10:00:00,2008.10.23 12:38:36,Thursday,XAUUSD,LONG,728.72,710.20,784.28,0.04,0.50,NONE,125,A+,BEARISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,OK,DISCOUNT,TRENDING,2.67,2.66,0.02,0.75,46.55,-74.44,-4.4600,3.00,-10.049,0.5,18.2,158,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,0,2
ATLAS_20081028_054500_53806,356,2008.10.28 05:45:00,2008.10.30 16:53:41,Tuesday,XAUUSD,LONG,735.32,696.60,851.48,0.02,0.50,NONE,125,A+,BEARISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,2.61,3.36,0.02,0.77,39.80,9.76,0.5814,3.00,1.260,41.9,7.0,3548,180,StopLoss,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,NO,NO,YES,0,1,1,2
ATLAS_20081104_130000_53921,360,2008.11.04 13:00:00,2008.11.05 17:33:26,Tuesday,XAUUSD,LONG,737.02,711.60,813.28,0.03,0.50,NONE,125,A+,BEARISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,YES,OK,PREMIUM,TRENDING,2.00,1.85,0.02,1.00,44.71,14.25,0.8190,3.00,1.869,30.5,1.2,1713,60,StopLoss,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,NO,NO,YES,0,-1,1,2
ATLAS_20081113_143000_54199,365,2008.11.13 14:30:00,2008.11.14 17:00:00,Thursday,XAUUSD,LONG,718.72,698.90,778.18,0.04,0.50,NONE,125,A+,BEARISH,BEARISH,NEUTRAL,NEUTRAL,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,RANGING,2.48,1.73,0.02,0.81,21.28,95.12,5.1349,3.00,11.998,32.5,19.0,1590,60,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,NO,NO,YES,0,0,1,1
ATLAS_20081117_101500_54225,369,2008.11.17 10:15:00,2008.11.21 17:00:00,Monday,XAUUSD,LONG,747.02,715.00,843.08,0.02,0.50,NONE,125,A+,NEUTRAL,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.20,1.69,0.02,1.67,49.77,86.36,4.4747,3.00,13.485,44.0,16.4,6165,360,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,NO,NO,YES,0,1,1,2
ATLAS_20081124_163000_54276,371,2008.11.24 16:30:00,2008.12.05 17:00:00,Monday,XAUUSD,LONG,828.72,732.20,1118.28,0.01,0.50,NEWYORK,120,A+,BULLISH,NEUTRAL,BULLISH,BULLISH,YES,NO,YES,NO,YES,YES,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,4.83,3.33,0.02,0.41,35.66,-80.72,-4.3650,3.00,-8.363,1.8,84.1,15870,1020,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,1,1,1,2
ATLAS_20081208_100000_54301,375,2008.12.08 10:00:00,2008.12.12 17:00:00,Monday,XAUUSD,LONG,773.02,731.10,898.78,0.02,0.50,NONE,125,A+,BEARISH,BULLISH,NEUTRAL,NEUTRAL,YES,NO,NO,NO,YES,YES,NO,YES,YES,YES,YES,OK,PREMIUM,TRENDING,2.27,1.91,0.02,0.88,52.58,110.16,5.6600,3.00,13.139,61.3,10.5,6180,360,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,NO,NO,YES,0,0,1,2
ATLAS_20081215_021500_54307,378,2008.12.15 02:15:30,2008.12.19 12:13:25,Monday,XAUUSD,LONG,829.82,797.60,926.48,0.03,0.50,NONE,125,A+,BULLISH,BULLISH,BULLISH,NEUTRAL,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,OK,PREMIUM,TRENDING,2.57,3.01,0.02,0.78,29.64,14.46,0.7375,3.00,1.496,51.7,7.7,6357,420,StopLoss,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,NO,NO,YES,1,0,1,2
ATLAS_20081222_100000_54332,381,2008.12.22 10:00:00,2008.12.26 17:00:00,Monday,XAUUSD,LONG,847.62,819.60,931.68,0.03,0.50,NONE,125,A+,BEARISH,BULLISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,YES,NO,YES,YES,YES,YES,OK,DISCOUNT,RANGING,1.76,1.57,0.02,1.14,22.02,-11.46,-0.5805,3.00,-1.363,3.5,17.7,6180,360,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,-1,1,1
ATLAS_20090102_151500_54568,383,2009.01.02 15:15:00,2009.01.02 17:00:00,Friday,XAUUSD,LONG,875.32,845.30,965.38,0.03,0.50,NONE,125,A+,BULLISH,BULLISH,BULLISH,BEARISH,YES,NO,YES,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,RANGING,2.36,2.56,0.02,0.85,20.08,2.34,0.1184,3.00,0.260,3.3,3.2,105,0,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,-1,1,1
ATLAS_20090106_180000_54703,386,2009.01.06 18:00:00,2009.01.07 15:32:14,Tuesday,XAUUSD,LONG,850.62,833.30,902.58,0.05,0.50,NEWYORK,125,A+,BEARISH,NEUTRAL,BEARISH,BEARISH,NO,YES,NO,YES,YES,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,RANGING,3.07,2.65,0.02,0.65,20.67,24.00,1.1996,3.00,2.771,19.2,1.1,1292,60,StopLoss,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,NO,NO,YES,-1,-1,1,1
ATLAS_20090116_130000_55049,389,2009.01.16 13:00:00,2009.01.16 17:00:00,Friday,XAUUSD,LONG,828.02,791.90,936.38,0.02,0.50,NONE,125,A+,BEARISH,BULLISH,BEARISH,BEARISH,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.84,1.49,0.02,1.09,39.62,11.96,0.5856,3.00,1.656,9.8,2.2,240,0,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,-1,1,2
ATLAS_20090119_111500_55079,393,2009.01.19 11:15:00,2009.01.23 17:00:00,Monday,XAUUSD,LONG,841.62,805.00,951.48,0.02,0.50,NONE,125,A+,BULLISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,OK,PREMIUM,RANGING,1.44,1.22,0.02,1.39,22.79,81.96,3.8661,3.00,11.191,42.3,18.4,6105,360,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,NO,NO,YES,-1,1,0,1
ATLAS_20090127_150000_55204,395,2009.01.27 15:00:00,2009.01.29 09:19:00,Tuesday,XAUUSD,LONG,902.62,878.80,974.08,0.04,0.50,NONE,125,A+,BULLISH,NEUTRAL,BULLISH,BEARISH,NO,NO,YES,NO,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,2.69,2.06,0.02,0.74,27.37,-95.28,-4.7059,3.00,-10.000,0.5,23.6,2539,120,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,-1,1,2
ATLAS_20090130_100000_55277,397,2009.01.30 10:00:00,2009.01.30 17:00:00,Friday,XAUUSD,LONG,920.92,864.20,1091.08,0.01,0.50,NONE,120,A+,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,YES,NO,YES,YES,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,3.08,1.88,0.02,0.65,31.72,-1.42,-0.0702,3.00,-0.250,6.0,9.8,420,0,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,1,1,2
ATLAS_20090202_154500_55325,399,2009.02.02 15:45:00,2009.02.03 17:56:00,Monday,XAUUSD,LONG,918.02,890.60,1000.28,0.03,0.50,NONE,120,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,RANGING,3.60,2.40,0.02,0.56,20.61,-82.56,-4.2541,3.00,-10.036,2.6,27.0,1571,60,StopLoss,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,0,1,1
ATLAS_20090203_180000_55326,402,2009.02.03 18:11:00,2009.02.04 10:00:18,Tuesday,XAUUSD,LONG,890.72,879.30,924.98,0.04,0.50,NEWYORK,120,A+,BEARISH,NEUTRAL,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,YES,YES,YES,YES,NO,YES,BLOCKED,DISCOUNT,RANGING,4.75,2.87,0.02,0.42,23.92,19.92,1.0160,3.00,4.361,11.5,1.2,949,60,StopLoss,WIN,15,15,20,20,15,10,10,5,0,5,5,YES,NO,NO,YES,0,-1,1,1
ATLAS_20090210_023000_55413,409,2009.02.10 02:30:00,2009.02.13 17:00:00,Tuesday,XAUUSD,LONG,898.42,880.40,952.48,0.05,0.50,NONE,125,A+,NEUTRAL,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,NO,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,CHOPPY,1.29,2.06,0.02,1.55,15.55,190.40,9.0957,3.00,21.132,53.8,7.6,5190,300,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,YES,NO,YES,0,-1,1,0
ATLAS_20090217_100000_55518,413,2009.02.17 10:00:00,2009.02.20 17:00:00,Tuesday,XAUUSD,LONG,962.12,925.70,1071.38,0.02,0.50,NONE,120,A+,BULLISH,BULLISH,BULLISH,BULLISH,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,YES,BLOCKED,PREMIUM,TRENDING,2.15,1.46,0.02,0.93,33.46,62.36,2.8857,3.00,8.561,36.6,3.2,4740,300,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,YES,NO,NO,YES,1,1,1,2
ATLAS_20090226_100000_55780,415,2009.02.26 10:00:00,2009.02.26 16:42:30,Thursday,XAUUSD,LONG,947.62,934.00,988.48,0.07,0.50,NONE,125,A+,BEARISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,TRENDING,2.88,2.29,0.02,0.69,26.54,-97.37,-4.7183,3.00,-10.213,1.7,13.5,402,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,2
ATLAS_20090227_130000_55835,417,2009.02.27 13:00:00,2009.02.27 17:00:00,Friday,XAUUSD,LONG,947.12,921.90,1022.78,0.04,0.50,NONE,125,A+,BEARISH,BULLISH,BEARISH,NEUTRAL,NO,NO,NO,YES,YES,YES,YES,YES,NO,NO,YES,OK,PREMIUM,TRENDING,1.94,1.79,0.02,1.03,36.41,10.32,0.4976,3.00,1.023,15.5,0.4,240,0,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,0,1,2
ATLAS_20090302_100000_55860,419,2009.03.02 10:00:00,2009.03.03 15:38:31,Monday,XAUUSD,LONG,957.32,917.50,1076.78,0.02,0.50,NONE,125,A+,NEUTRAL,BULLISH,BEARISH,NEUTRAL,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,YES,OK,PREMIUM,TRENDING,1.71,2.21,0.02,1.17,41.92,-79.86,-4.0048,3.00,-10.028,0.6,39.7,1778,60,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,0,1,2
ATLAS_20090303_160000_55862,422,2009.03.03 16:00:00,2009.03.04 15:02:36,Tuesday,XAUUSD,LONG,911.82,901.30,943.38,0.04,0.50,NEWYORK,125,A+,NEUTRAL,NEUTRAL,BEARISH,BEARISH,NO,YES,NO,YES,YES,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,TRENDING,3.22,2.61,0.02,0.62,26.28,20.00,0.9930,3.00,4.753,10.6,6.8,1382,60,StopLoss,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,NO,NO,YES,-1,-1,1,2
ATLAS_20090309_140000_55903,425,2009.03.09 14:00:00,2009.03.09 17:09:37,Monday,XAUUSD,LONG,939.12,920.20,995.88,0.05,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,YES,OK,PREMIUM,CHOPPY,1.99,1.42,0.02,1.00,14.52,-94.80,-5.0413,3.00,-10.021,0.8,18.9,189,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,1,1,0
ATLAS_20090312_121500_56117,427,2009.03.12 12:15:00,2009.03.13 17:00:00,Thursday,XAUUSD,LONG,916.62,881.90,1020.78,0.02,0.50,NONE,125,A+,NEUTRAL,BULLISH,NEUTRAL,BULLISH,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,RANGING,1.99,1.54,0.02,1.01,22.38,22.36,1.1751,3.00,3.220,21.7,9.8,1725,60,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,1,1,1
ATLAS_20090319_114500_56388,429,2009.03.19 11:45:00,2009.03.20 17:00:00,Thursday,XAUUSD,LONG,936.82,873.00,1128.28,0.01,0.50,NONE,125,A+,BULLISH,NEUTRAL,NEUTRAL,BULLISH,NO,NO,YES,YES,YES,YES,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,2.34,1.97,0.02,0.85,26.13,17.48,0.9103,3.00,2.739,29.9,2.9,1755,60,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,1,1,2
ATLAS_20090324_194500_56531,431,2009.03.24 19:45:00,2009.03.27 17:00:00,Tuesday,XAUUSD,LONG,928.02,910.60,980.28,0.05,0.50,NONE,120,A+,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,BLOCKED,DISCOUNT,CHOPPY,2.62,2.86,0.02,0.76,14.74,-20.60,-1.0844,3.00,-2.365,16.7,11.9,4155,240,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,0,-1,1,0
ATLAS_20090330_100000_56556,433,2009.03.30 10:00:00,2009.03.30 12:47:13,Monday,XAUUSD,LONG,925.92,908.80,977.28,0.05,0.50,NONE,125,A+,BEARISH,NEUTRAL,BULLISH,NEUTRAL,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.44,1.32,0.02,1.39,32.28,-85.75,-4.7272,3.00,-10.018,0.7,17.0,167,0,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,0,1,2
ATLAS_20090331_100000_56622,435,2009.03.31 10:00:00,2009.04.02 16:04:00,Tuesday,XAUUSD,LONG,920.62,898.60,986.68,0.04,0.50,NONE,125,A+,BEARISH,BULLISH,BEARISH,BULLISH,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,OK,DISCOUNT,TRENDING,1.67,1.61,0.02,1.20,27.07,-88.48,-5.1278,3.00,-10.045,12.0,21.9,3244,180,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,-1,1,0,2
ATLAS_20090403_100000_56669,437,2009.04.03 10:00:00,2009.04.03 17:00:00,Friday,XAUUSD,LONG,907.82,884.60,977.48,0.03,0.50,NONE,125,A+,BEARISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,YES,YES,YES,YES,YES,YES,NO,NO,OK,DISCOUNT,TRENDING,1.66,1.44,0.02,1.21,29.32,-22.86,-1.3426,3.00,-3.282,0.6,12.5,420,0,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,1,-1,0,2
ATLAS_20090407_021500_56754,439,2009.04.07 02:15:00,2009.04.10 17:21:30,Tuesday,XAUUSD,LONG,874.22,855.10,931.58,0.04,0.50,NONE,125,A+,BEARISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,YES,OK,DISCOUNT,CHOPPY,1.56,2.42,0.02,1.28,15.13,27.52,1.5906,3.00,3.598,15.8,1.3,5226,300,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,-1,1,0
ATLAS_20090413_143000_56797,441,2009.04.13 14:30:00,2009.04.17 12:46:40,Monday,XAUUSD,LONG,889.24,867.75,953.71,0.04,0.50,NONE,125,A+,BULLISH,BULLISH,NEUTRAL,NEUTRAL,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,YES,OK,PREMIUM,CHOPPY,1.38,1.11,0.02,1.45,17.58,-86.04,-5.2332,3.00,-10.009,10.5,21.4,5656,360,StopLoss,LOSS,15,15,20,20,15,10,10,5,5,5,5,NO,NO,NO,NO,0,0,1,0
ATLAS_20090420_143000_56856,445,2009.04.20 14:30:00,2009.04.24 17:00:00,Monday,XAUUSD,LONG,876.97,854.78,943.54,0.03,0.50,NONE,120,A+,BEARISH,NEUTRAL,NEUTRAL,BEARISH,YES,NO,NO,NO,YES,NO,NO,YES,YES,NO,YES,BLOCKED,DISCOUNT,TRENDING,1.83,1.45,0.02,1.09,31.80,85.23,4.9462,3.00,12.803,36.2,2.5,5910,360,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,YES,NO,NO,YES,0,-1,1,2
ATLAS_20090429_143000_57058,447,2009.04.29 14:30:00,2009.05.01 17:00:00,Wednesday,XAUUSD,LONG,898.23,874.24,970.20,0.03,0.50,NONE,120,A+,BULLISH,NEUTRAL,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,YES,NO,NO,YES,BLOCKED,DISCOUNT,TRENDING,1.39,1.21,0.02,1.44,43.05,-40.41,-2.4014,3.00,-5.615,4.5,18.2,3030,180,ExpertAdvisor,LOSS,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,1,0,1,2
ATLAS_20090504_054500_57078,450,2009.05.04 05:45:00,2009.05.05 20:43:23,Monday,XAUUSD,LONG,892.45,870.03,959.71,0.03,0.50,NONE,125,A+,BEARISH,BULLISH,BEARISH,NEUTRAL,NO,NO,NO,NO,YES,NO,NO,YES,NO,YES,NO,OK,PREMIUM,TRENDING,1.13,1.36,0.02,1.78,30.69,14.82,0.8730,3.00,2.203,23.3,4.5,2338,120,StopLoss,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,NO,NO,YES,-1,0,0,2
ATLAS_20090511_154500_57126,455,2009.05.11 15:45:00,2009.05.15 17:00:00,Monday,XAUUSD,LONG,914.09,895.14,970.94,0.04,0.50,NONE,125,A+,NEUTRAL,BULLISH,BEARISH,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,YES,YES,NO,YES,OK,PREMIUM,TRENDING,1.98,1.23,0.02,1.01,29.90,72.72,4.0932,3.00,9.594,19.7,3.4,5835,360,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,5,5,5,YES,NO,NO,YES,-1,0,1,2
ATLAS_20090520_154500_57253,457,2009.05.20 15:45:00,2009.05.22 17:00:00,Wednesday,XAUUSD,LONG,938.41,905.82,1036.18,0.02,0.50,NONE,120,A+,NEUTRAL,BULLISH,BULLISH,BEARISH,NO,NO,YES,NO,YES,YES,YES,YES,YES,NO,YES,BLOCKED,PREMIUM,RANGING,2.20,1.22,0.02,0.91,24.84,38.66,2.1297,3.00,5.931,22.5,3.8,2955,180,ExpertAdvisor,WIN,15,15,20,20,15,10,10,5,0,5,5,NO,NO,NO,NO,1,-1,1,1
